"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",327.496228163617,652.319780159503,294,0.5020485935342,0.61600912403438
"2","fixed","nonev_sales",0.00791227254746508,0.000842066362351813,294,9.39625770748856,1.64526088557842e-18
"3","fixed","year_fixed",-170.31581642208,34.440600939479,294,-4.94520454858986,1.28108912763757e-06
