"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",3174.54831622059,349.342043056739,259,9.08722090374044,2.71368660073281e-17
"2","fixed","ev_sales",-0.0991067690737071,0.0463857443336722,259,-2.13657817713973,0.0335696632163398
"3","fixed","year_fixed",-226.409650362263,30.237409869965,259,-7.48773295516814,1.10062707937265e-12
