"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",99.3362274078671,303.863236199965,294,0.326910976958385,0.743967840524424
"2","fixed","nonev_sales",0.00361516956742068,0.000387264739000507,294,9.33513744822493,2.56940972921721e-18
"3","fixed","year_fixed",-72.3242428279959,15.7014441661054,294,-4.60621596732624,6.11466151987388e-06
