state_code,year,population,PR,at_risk,incidence_cases,AC,AC_5,AC_95,IR,SAF,SAF_5,SAF_95
6.0,2016,9087159,0.0767597933163199,8389630.553327464,107082.65065796662,29123.897560825575,10939.960189988607,43381.35397432281,0.012763690841606355,0.2719758745405958,0.10216370366971961,0.4051202851980894
6.0,2017,9046314,0.0619168751047058,8486194.505904049,108315.16309509767,29174.399263717605,10923.526567424557,43576.364705544234,0.012763690841606355,0.2693473234038645,0.10084946793491883,0.4023108442101076
6.0,2018,8971748,0.0615435897717555,8419594.42155243,107465.10020840872,29837.92495810382,11205.92818136941,44442.93006881323,0.012763690841606355,0.27765223221528357,0.10427504519734855,0.4135568662070232
6.0,2019,8894641,0.0731550047552304,8243953.495348932,105223.27372721388,25926.850475905198,9631.966257404056,39007.23457025312,0.012763690841606355,0.24639843978927392,0.09153836329379421,0.3707091899780408
8.0,2010,1227213,0.0905798542386211,1116052.225340259,11727.499352880859,1987.2347547503543,711.5997268520667,3091.531212831833,0.0105080202221768,0.16945085179324187,0.060677873896216615,0.26361384637999563
8.0,2011,1232558,0.0888350748020048,1123063.6178721907,10162.362406253287,1592.6194549224426,567.2582966044959,2490.0159101061354,0.0090487860567573,0.1567174433714786,0.05581953033434827,0.24502333321373523
8.0,2012,1236028,0.0898084261066216,1125022.2706962847,10656.462586442987,1866.3811996462825,669.614853215657,2898.2419148795548,0.0094722236741568,0.1751407828354475,0.06283650393213339,0.27197035520648855
8.0,2013,1240404,0.0924115188032248,1125776.3824304047,9422.353011999749,1590.8757482558574,569.4494090256272,2475.805221337222,0.0083696488566034,0.1688406013051955,0.06043600874435614,0.26275869925316786
8.0,2014,1247350,0.0917409813186351,1132916.8869522004,11042.711673077176,1823.8214470064538,652.5605872676286,2839.640409138622,0.0097471507400552,0.1651606508438543,0.05909423396959755,0.25715064317597314
8.0,2015,1257335,0.0841015505862584,1151591.1768936268,9409.145520901278,1560.2919554908658,561.7960632510619,2416.8456074826095,0.0081705606205512,0.1658271680488803,0.05970744761074211,0.256861327323919
8.0,2016,1262977,0.0803484908077688,1161498.7041250765,10396.859582626026,1449.1974597008787,521.8368478378757,2243.396472853813,0.008951245098855,0.13938799963429363,0.05019177605417566,0.21577635583370827
8.0,2017,1263102,0.0771278319875456,1165681.6811608672,9330.596925718477,1246.4966451324879,446.9196407008069,1937.131682151862,0.008004412419372,0.13359237946467234,0.0478982903514925,0.2076106917460373
8.0,2018,1263756,0.073469577852146,1170908.3801718834,9502.969622495399,1363.353605609685,491.1935157198173,2109.2848340985315,0.0081158951318637,0.14346605953389127,0.05168842322268037,0.22196059946413374
8.0,2019,1259519,0.0731974562153916,1167325.4131450462,7225.75293105308,916.3756245607342,327.8059162586772,1427.2305847278972,0.0061900073875589,0.12682078024319907,0.04536633336159514,0.19751998142564403
9.0,2010,814365,0.1122878929298243,722921.6700742036,6089.619939659475,1338.1136911302226,488.4786643425375,2044.7145447413977,0.008423623459834053,0.21973681516896906,0.0802149673021881,0.335770469257846
9.0,2011,804601,0.1121763937212032,714343.7614355262,5493.446207050627,1255.4816835926013,459.6648173736633,1913.1248206104297,0.0076901997380240915,0.22854172704580938,0.08367512851654052,0.3482558577082283
9.0,2012,794498,0.1204514587879352,698799.5568959031,2193.400691711204,451.8832858927906,163.9278156255515,694.472463868031,0.003138812367675764,0.20601948727400518,0.07473683045921788,0.3166190593868333
9.0,2013,782470,0.0978965079095042,705868.9194560503,2584.233496471536,517.1876567410171,187.20432783488172,796.4744856047622,0.0036610671262632907,0.20013193755408537,0.07244094935325582,0.3082053098886976
9.0,2014,772709,0.0955121995510624,698905.8637970982,4463.661211517426,986.9042508146531,363.4665469264732,1498.175813198449,0.006386641524606364,0.22109748120403477,0.08142789734772735,0.33563833413986693
9.0,2015,761796,0.1166982291362787,672895.7558368994,8528.067720064613,1816.330788172619,661.2614734831378,2782.349820933638,0.01267368332477891,0.2129826882001891,0.07753942571625448,0.3262579416891119
9.0,2016,751855,0.1096162827755729,669439.4497137717,8528.067720064613,1466.0241306499092,529.8956516721325,2260.958776503252,0.012739117367091093,0.1719057796880161,0.06213548825666663,0.26511970246011624
9.0,2017,743342,0.1287077479525378,647668.1252214647,10713.04651356591,1609.07187466424,576.0985363566095,2503.622895809984,0.01654095067578426,0.15019741327797612,0.053775416323180995,0.23369849954815852
9.0,2018,735668,0.0963903550758519,664756.7002620582,5355.885968807193,856.1058486564015,307.6043433792252,1327.563063571906,0.008056911598929073,0.15984392752989554,0.05743295230158375,0.24786992689980047
9.0,2019,727440,0.0876300628097275,663694.3871096919,5347.327005648198,852.0430284673868,305.84453989309554,1322.431924446933,0.008056911598929073,0.15933998941291658,0.05719578016643502,0.2473070981165157
10.0,2010,205519,0.0905798542386211,186903.11893673282,1963.981753375104,501.5169167413921,185.66242892989726,756.5052405991036,0.0105080202221768,0.25535721799835204,0.09453368322329687,0.3851895463382227
10.0,2011,204796,0.0888350748020048,186602.93202084862,1688.5300094202853,408.32899803707886,150.36343989310888,618.9548090509542,0.0090487860567573,0.24182513533014935,0.0890499067557185,0.36656429296359194
10.0,2012,204169,0.0898084261066216,185832.90345023718,1760.2508274986315,415.31626668712914,152.59586870425545,630.8452955801732,0.0094722236741568,0.2359415261728954,0.08668984347026196,0.3583837517500975
10.0,2013,203354,0.0924115188032248,184561.748005289,1544.717023165192,353.80625129252525,129.60261118076596,538.902159167705,0.0083696488566034,0.22904276057472386,0.0839005521640492,0.3488678839464533
10.0,2014,203452,0.0917409813186351,184787.11386876105,1801.1478536985592,421.998118974877,154.84440793089004,641.7407752325067,0.0097471507400552,0.23429399097266046,0.08596984840135444,0.35629544454927836
10.0,2015,203772,0.0841015505862584,186634.45883393698,1524.9081597864492,353.11121517612725,129.45475386679607,537.4264563692614,0.0081705606205512,0.2315622832168316,0.08489347573884393,0.35243201560710613
10.0,2016,203729,0.0803484908077688,187359.68231622406,1677.1024380561305,326.56430646246815,117.9788374974966,503.8193340314258,0.008951245098855,0.1947193558677174,0.07034682844671174,0.3004105906705286
10.0,2017,203861,0.0771278319875456,188137.64304318698,1505.931286526262,286.26061273150265,103.24228218014602,442.3437311002342,0.008004412419372,0.19008876121554072,0.06855710025010199,0.2937343390484903
10.0,2018,203712,0.073469577852146,188745.3653565836,1531.8375918593324,279.2574093315667,100.38267566183085,432.852160426156,0.0081158951318637,0.18230223022050676,0.06553088669144563,0.2825705301439714
10.0,2019,203572,0.0731974562153916,188671.04744332028,1167.8751774926284,224.16544919661143,80.86495781949274,346.30669412699115,0.0061900073875589,0.1919429863025977,0.06924109646127243,0.2965271467371153
11.0,2010,101265,0.1740239359191539,83642.46612914688,878.9167255178135,241.55310120853923,90.11523400611827,361.8014958739276,0.0105080202221768,0.27483047505578906,0.10252988865700208,0.41164479565543866
11.0,2011,103895,0.1257171329959213,90833.61846738876,821.9339802725198,212.54950007063212,78.75472150677123,320.3460979934382,0.0090487860567573,0.2585968036023518,0.0958163592173904,0.38974675056897456
11.0,2012,107623,0.1391672739524714,92645.40047541317,877.5579556849464,215.66572337269545,79.4848088233149,326.63030219909194,0.0094722236741568,0.24575667279361088,0.09057499656678047,0.37220368191426445
11.0,2013,111942,0.1350638695397454,96822.68031598182,810.3718355999338,202.00818245929054,74.55958686922982,305.53836879575783,0.0083696488566034,0.24927838503881372,0.09200663645230456,0.37703478252000444
11.0,2014,115718,0.1441283439552406,99039.75629418748,965.3554338577762,227.31108586656882,83.42410885594096,345.6036492390993,0.0097471507400552,0.23546880029274075,0.0864180237972656,0.35800663374109765
11.0,2015,119066,0.083553903581031,109117.57091622097,891.5517279382778,224.22004563076277,82.83377731334127,338.8492455321553,0.0081705606205512,0.2514941518303978,0.09290967054137755,0.38006683730594915
11.0,2016,121480,0.1257171329959213,106207.8826836555,950.6927893318382,229.47632039050248,84.42261862157591,348.12135594027865,0.008951245098855,0.24137799609459754,0.08880115592431226,0.3661764976517218
11.0,2017,124682,0.1128769461264332,110608.27660306406,885.3542629268993,220.04448489619782,81.19179194019333,332.9116322610164,0.008004412419372,0.24853834686326703,0.09170542836918272,0.37602081584883473
11.0,2018,126648,0.1086857932933958,112883.16165097801,916.1479021125556,211.91827568430517,77.64346562083902,322.70241752708483,0.0081158951318637,0.2313144801135717,0.08474992459383479,0.3522383414107719
11.0,2019,128168,0.1163703964520972,113253.0390275276,701.0371482438923,150.01235920253134,54.57985317908674,229.9117367176299,0.0061900073875589,0.2139863195243139,0.07785586443715575,0.32795942025834435
12.0,2010,3997512,0.0736654936748349,3703033.3050489235,35849.87303684736,7320.350394706284,2654.3123620968277,11255.449200186958,0.009681218094357303,0.20419459748664245,0.07403965864449956,0.31396064328089357
12.0,2011,3999141,0.0736654936748349,3704542.3039597273,35864.481984407,7062.665881371571,2554.4502871198147,10885.035450226611,0.009681218094357303,0.19692647127713278,0.07122507131792472,0.3035046053351379
12.0,2012,4007746,0.0736654936748349,3712513.4123866553,35941.652023541865,6752.994457854385,2432.843929903551,10445.601750340258,0.009681218094357303,0.187887703476489,0.06768870635968632,0.2906266451942266
12.0,2013,4021965,0.0736654936748349,3725684.962732093,36069.16867507685,6284.101361250422,2251.660538793315,9769.700513808408,0.009681218094357303,0.17422362621827278,0.06242618339992882,0.2708601521098848
12.0,2014,4053007,0.0736654936748349,3754440.238477438,36347.554770930925,6685.599732334434,2406.1012777376795,10351.756066236534,0.009681218094357303,0.18393533690143204,0.06619706037727652,0.2847992425205831
12.0,2015,4101879,0.0736654936748349,3799712.058470562,28795.174514744453,5042.820356819047,1809.1617983705855,7831.389807983142,0.007578251738984379,0.17512727190581504,0.06282864503718188,0.271968826025802
12.0,2016,4159352,0.0781425821664549,3834329.494580792,47348.45015037848,6405.106106437404,2307.114995671601,9910.183604069201,0.012348560606827843,0.1352759401014144,0.04872630441638984,0.20930323110037394
12.0,2017,4201903,0.0730788073462345,3894832.940175435,37706.72713492528,5613.340982991276,2038.7413657025436,8618.97670222539,0.009681218094357303,0.1488684224145247,0.05406837242615498,0.22857928431137148
12.0,2018,4222005,0.0742521800034353,3908511.9247645964,41208.39507743722,5704.4587664977125,2058.898020256552,8809.15010520094,0.010543244045473684,0.13842953009400424,0.049963072242623155,0.21377076415247734
12.0,2019,4229929,0.0665491451401728,3948430.8410463743,28861.6882611493,3902.9328771014475,1405.5824276267333,6039.248244689209,0.007309660324074629,0.13522884876957053,0.04870063091627204,0.20924792028949454
13.0,2010,2489665,0.0898727978319705,2265911.8407856673,25620.820781941053,7327.098299933782,2750.666022419918,10914.68570242788,0.011307068669122386,0.285982184657344,0.10736057387976958,0.42600843256829396
13.0,2011,2486136,0.1007936998551724,2235549.154216861,15114.694693898631,4174.239052533929,1559.8636111723347,6243.631877421059,0.0067610656940323395,0.27617091427053103,0.1032017941984635,0.41308355900443255
13.0,2012,2484033,0.1077749246385561,2216316.5306253135,11891.263514692904,2936.798551979225,1084.0135822433951,4442.163875676605,0.005365327267282481,0.24697111020628734,0.09116050459263497,0.3735653381314648
13.0,2013,2483113,0.1070802957236576,2217220.5256447415,11896.113743820128,2721.5787683411836,996.984470545762,4145.300441192755,0.005365327267282481,0.22877881188341928,0.08380757716474274,0.34845837308391436
13.0,2014,2488137,0.1014620125028618,2235685.612597167,11895.624094533481,2942.0392456630066,1085.6728693104549,4450.925230076526,0.0053207946714451,0.24732113441740247,0.09126657506009839,0.3741649193607173
13.0,2015,2497665,0.1109242320902745,2220613.4278562446,11896.098578513638,2631.2260011685416,961.13829622074,4018.336337281994,0.0053571226892913095,0.22118394394620938,0.0807944125443545,0.3377860658064643
13.0,2016,2508493,0.0882600307623008,2287093.330652984,12271.004209772362,1522.8711832793683,557.5632147419852,2320.8833101232262,0.005365327267282481,0.12410322392902341,0.0454374560720918,0.1891355646569598
13.0,2017,2511410,0.0908917979810546,2283143.4296323997,12249.811698123554,1558.9546241219962,571.6962738030003,2372.2092520390383,0.005365327267282481,0.12726355821133148,0.04666980096441593,0.1936527116088174
13.0,2018,2506877,0.0755621630183087,2317451.951459151,12433.88814578078,1397.078586268167,508.6931484318656,2139.820868003675,0.005365327267282481,0.11236055607772545,0.04091183244273286,0.17209587563563417
13.0,2019,2503881,0.1007936998551724,2251505.5700129312,12080.064227228764,1477.4825597376084,542.0911783599328,2247.0435222649294,0.005365327267282481,0.12230750863123113,0.04487485895464412,0.18601254761543715
15.0,2010,303872,0.1102654486308094,270365.41759365867,4738.572445940158,1078.3768600663977,398.68565606206874,1629.3585193505785,0.017526547914725982,0.22757420560074226,0.08413623736061028,0.3438500809978236
15.0,2011,305893,0.108658801134196,272655.0333446574,3829.841532916137,749.507738549513,271.5365027365311,1153.589328131215,0.014046472885299413,0.1957020237280729,0.07090019271104839,0.30121072065685267
15.0,2012,307375,0.1112546549306512,273178.10044069105,2522.361331928256,464.4597668361962,167.90330240614165,716.5677271913131,0.00923339509228295,0.1841368883026498,0.0665659199103665,0.28408607368061833
15.0,2013,308747,0.1276956359950461,269321.3554734375,2522.3613319282554,445.69758297501653,160.59357450672252,689.6331912189153,0.009365619475270426,0.17669854724354525,0.0636679497397601,0.2734077717135456
15.0,2014,307906,0.160045202223085,258627.1219642988,3027.5010331882618,412.210921103369,146.529696152031,646.060360486701,0.01170604618028492,0.1361555013803809,0.04839955281459328,0.21339723864811858
15.0,2015,308172,0.0990920924424226,277634.5916878338,3250.0033515423293,496.45828748699694,177.3989921668571,774.2372206921768,0.01170604618028492,0.1527562386209222,0.05458424899244188,0.2382265914663605
15.0,2016,307166,0.1023375520032365,275731.3835013739,3227.724308620934,421.25335410951226,150.35335918037666,658.1673943075614,0.01170604618028492,0.130510946360687,0.0465818467763178,0.2039106600739292
15.0,2017,305161,0.0978215217591056,275309.68659846956,3222.787905201453,410.49081290611,145.32013119170938,645.7806234568873,0.01170604618028492,0.12737133965396666,0.045091434952070034,0.20037949826441345
15.0,2018,302742,0.1017918623313379,271925.3280140861,3183.170447322017,406.91436206608404,144.84307129601933,637.2298376504673,0.01170604618028492,0.12783304218233704,0.04550276954784968,0.2001871556034849
15.0,2019,299868,0.0742916448295509,277590.31304825225,3249.4850237425885,319.7952045760413,111.39835552133452,510.64533717581804,0.01170604618028492,0.09841411861862275,0.03428184918760809,0.15714654274285075
16.0,2010,429231,0.0905798542386211,390351.3185853024,4101.819549447736,806.369241914433,294.06221082282644,1234.2085462745674,0.0105080202221768,0.19658818048760862,0.07169067465740141,0.3008929406562363
16.0,2011,428805,0.0888350748020048,390712.0757495263,3535.469983249016,615.3643740840034,220.6879603295637,955.9538142896157,0.0090487860567573,0.17405447564244278,0.06242110988784482,0.27038945849318624
16.0,2012,427830,0.0898084261066216,389407.26105880406,3688.552677089761,779.6026400821028,283.62214469929125,1195.0364198930201,0.0094722236741568,0.21135732855988468,0.07689252927331565,0.3239851845726911
16.0,2013,428752,0.0924115188032248,389130.37649007974,3256.884610659846,732.3651259583966,268.8485644184765,1113.7082113000192,0.0083696488566034,0.22486677101219718,0.08254777081709617,0.341955071928195
16.0,2014,431002,0.0917409813186351,391461.45356970566,3815.633796865041,638.5429792393387,228.45856245204098,994.1790467499951,0.0097471507400552,0.16734912552770953,0.05987434188253196,0.2605541044234438
16.0,2015,433551,0.0841015505862584,397088.68864177715,3244.43720228282,613.1440226324434,221.425589849404,946.4528297614003,0.0081705606205512,0.1889831685449263,0.06824776565057465,0.29171556444226016
16.0,2016,437730,0.0803484908077688,402559.05511871533,3603.404769131101,268.004019129414,95.43065280153807,419.1474415183533,0.008951245098855,0.07437521907760547,0.026483467419217945,0.11631983315030785
16.0,2017,442490,0.0771278319875456,408361.70562383096,3268.695508091325,241.84547927930805,86.03778026731901,378.54736317259324,0.008004412419372,0.07398837814065093,0.02632174824921477,0.11580991935025381
16.0,2018,444839,0.073469577852146,412156.86645782925,3345.021906049293,248.0833775177777,88.31624099707477,388.0822516728261,0.0081158951318637,0.07416494853714775,0.0264022907704609,0.11601785057700223
16.0,2019,448201,0.0731974562153916,415393.82692680525,2571.2908574232874,151.00173549742016,53.34789449006096,237.90546702072476,0.0061900073875589,0.05872604223729878,0.02074751455520724,0.0925237478809114
17.0,2010,3123233,0.0974834623202814,2818769.4335270408,29619.686209155985,8555.755105309207,3213.3122011360806,12738.63156014243,0.0105080202221768,0.28885367133512935,0.10848569355008181,0.43007314359072063
17.0,2011,3092412,0.07359540853937566,2864824.6754879323,25923.185578609457,7114.799891286991,2654.772315995877,10655.310527787573,0.0090487860567573,0.2744570056682299,0.10240918531966477,0.41103399485670516
17.0,2012,3059371,0.093200230261325,2774236.91834518,26278.192615669017,7130.029905535672,2657.2038027711233,10690.100500197354,0.0094722236741568,0.2713287785737675,0.10111821013088626,0.40680501344004605
17.0,2013,3024759,0.07359540853937566,2802150.6256618467,23453.016780101178,6123.086674790005,2271.6458291708104,9217.990011128788,0.0083696488566034,0.2610788510578804,0.0968594296618676,0.3930406948307748
17.0,2014,2992357,0.0832735473743717,2743172.817599467,26738.118959163956,7259.132640370816,2706.1962898597085,10880.827786084628,0.0097471507400552,0.27149002708295955,0.10121116949149535,0.40694066036217713
17.0,2015,2961889,0.0739529767358407,2742848.491688858,22410.609874331232,5552.443720537418,2050.244081570267,8395.754800706382,0.0081705606205512,0.24775959921095683,0.0914854211048752,0.374633035325056
17.0,2016,2929827,0.0732378403429106,2715252.797941651,24304.893299727533,4071.9755659902967,1489.3321943057717,6211.279126412553,0.008951245098855,0.16753727390508416,0.06127705133033716,0.2555567329514746
17.0,2017,2895982,0.0569892625483487,2730942.121466708,21859.587033654232,3762.7770688592445,1379.3173091461276,5727.667967927642,0.008004412419372,0.1721339503379551,0.06309896463380486,0.2620208679655993
17.0,2018,2855050,0.0600480614918949,2683609.7820375655,21779.895565860483,4059.0740617671604,1500.0281008768075,6133.10019320211,0.0081158951318637,0.1863679304380904,0.06887214386960006,0.28159456387915893
17.0,2019,2817875,0.0689783609968704,2623502.601005944,16239.500481506782,2911.4410191626475,1071.59777467236,4415.276771538404,0.0061900073875589,0.1792814392584389,0.06598711431380996,0.2718850112764511
18.0,2010,1606162,0.0888350341234916,1463478.5439221445,17194.34110389379,5411.602617597434,2058.22491455158,7968.501852291611,0.011748953324462616,0.3147316076201336,0.11970362237873013,0.4634374649277537
18.0,2011,1598429,0.0795770168566968,1471230.788522767,19190.951893714908,5575.1088500821,2096.6292825504383,8291.685352574035,0.013044147827401133,0.290507155713728,0.10925092690358369,0.43206222382796894
18.0,2012,1589767,0.0795770168566968,1463258.0846427798,13108.30160651863,3616.9340372048578,1351.2206546838006,5411.337801170757,0.008958297749449111,0.2759269771002364,0.10308129117290465,0.4128176146389363
18.0,2013,1586023,0.0796443649363048,1459705.205390627,18365.89867167324,4956.944592146818,1847.5559890401655,7431.925587406658,0.012581923119715396,0.2698993760535221,0.1005970914937996,0.4046589671579391
