"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",591.822484792912,107.757510838465,258,5.49216922503054,9.5047931900203e-08
"2","fixed","ev_sales",-0.0403943176446923,0.0140212398197201,258,-2.88093764631855,0.00429823591286362
"3","fixed","nonev_sales",0.00168377163879263,0.000176315791803912,258,9.54974946694064,1.06018360886401e-18
"4","fixed","year_fixed",-66.2050666847092,9.08547360640348,258,-7.28691420533626,3.86228142927474e-12
