"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",510.984359016843,831.135359302218,294,0.614802815567661,0.539160479694471
"2","fixed","nonev_sales",0.0102034992328245,0.00108127341687927,294,9.43655792655428,1.22525544176652e-18
"3","fixed","year_fixed",-229.445116900575,44.5001410442655,294,-5.15605370042176,4.64022786458808e-07
