"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",2753.90107591204,615.434979842317,258,4.47472302698432,1.14847633095444e-05
"2","fixed","ev_sales",0.0888366915425016,0.0112336098567813,258,7.90811615100506,7.66246155892317e-14
"3","fixed","year_fixed",-222.470392371096,39.0528412248908,258,-5.69665062498199,3.32361148082058e-08
