state_code,population,PR,at_risk,incidence_cases,AC,AC_5,AC_95,IR,reliability_pr,reliability_ir,reliability,SAF,SAF_5,SAF_95,year
29.0,1423978.0,0.1091021963542739,1268618.8726398335,13461.3828455883,4396.968454172963,1695.1742338876422,6404.38196091688,0.0106110535921453,1.0,0.0,0,0.3266357182326169,0.1259286845439658,0.4757595883260825,2010
30.0,223389.0,0.0688822423790306,208001.46475719076,1243.7151610860028,314.4091267768662,119.60758816180756,464.30959399327566,0.0059793577056673,1.0,1.0,1,0.2527983388916208,0.0961695988793504,0.373324703694891,2010
31.0,459739.0,0.060849239046174,431764.23169015103,3811.75705158293,1296.6120009047654,509.8224951461679,1859.0951634161515,0.0088283298425664,1.0,1.0,1,0.3401612388613051,0.1337499972445649,0.4877265623852165,2010
32.0,663320.0,0.0856644576734937,606497.0519360182,6435.572721571254,1643.8836447552192,610.8185879927245,2471.8790411464947,0.0106110535921453,1.0,0.0,0,0.2554370396973562,0.0949128561542526,0.3840962021703302,2010
33.0,285920.0,0.0905798542386211,260021.40807609344,2759.101096200525,872.9592920498741,334.89933036157186,1276.2350311356531,0.0106110535921453,0.0,0.0,0,0.316392644420315,0.1213798692707388,0.4625546461103285,2010
34.0,2061666.0,0.0901231174186947,1875862.2330038692,17791.26680249149,6377.873172615886,2489.466180583339,9184.871928902206,0.0094843141940129,1.0,1.0,1,0.3584833639683672,0.1399263025067284,0.5162573318059598,2010
35.0,518510.0,0.0797821224757376,477142.1716751053,5786.357424523962,1067.9552658602308,388.0828564005964,1640.1389337965368,0.0121271138206245,1.0,1.0,1,0.1845643446313879,0.0670685939233219,0.2834492952069011,2010
36.0,4319802.0,0.0905798542386211,3928514.964500296,41685.68282585766,14962.44826789818,5864.59164725953,21475.480757335125,0.0106110535921453,0.0,0.0,0,0.3589349448923255,0.1406859921608797,0.5151764179334462,2010
37.0,2281404.0,0.0905798542386211,2074754.7582205927,22015.333930037294,7274.923003773828,2808.1270205185724,10582.754694993548,0.0106110535921453,0.0,0.0,0,0.3304479971502074,0.127553233098464,0.4806992584634223,2010
38.0,150410.0,0.0639984133568525,140783.9986469958,1493.866554559792,380.8036264410551,142.8694210182859,568.4561618273801,0.0106110535921453,1.0,0.0,0,0.2549114077684596,0.095637338276434,0.3805267345280991,2010
39.0,2723148.0,0.0905798542386211,2476485.651089807,26278.12196389293,10819.651713746494,4356.313820135361,15189.690602357276,0.0106110535921453,0.0,0.0,0,0.4117361099325544,0.1657772129272057,0.5780356230642528,2010
40.0,931605.0,0.0999196300840526,838519.3730155461,10465.831487446823,3086.6819310335204,1172.1105016972117,4555.843702890504,0.0124813234186931,1.0,1.0,1,0.2949294506352239,0.1119940162521336,0.435306426283949,2010
41.0,866026.0,0.0754231027220282,800707.6320420528,8496.351595238028,2136.347266151795,801.7847444558768,3188.073808569696,0.0106110535921453,1.0,0.0,0,0.2514428978373681,0.0943681220660942,0.3752285640293563,2010
42.0,2786424.0,0.0951292265517965,2521353.640034637,16680.102749011734,6862.259292087233,2771.201908339432,9610.610554167084,0.0066155348001015,1.0,1.0,1,0.4114038981260957,0.1661381797245595,0.5761721434681507,2010
44.0,223489.0,0.1167254096590012,197402.15492071948,2590.014114093813,812.0591823915457,310.3985209263084,1190.9677201633283,0.0131204956457238,1.0,1.0,1,0.3135346552640956,0.1198443356880739,0.4598305907610936,2010
45.0,1079475.0,0.0905798542386211,981696.3118457644,10416.832176206848,3293.0213977859426,1263.9272452289194,4815.552829244717,0.0106110535921453,0.0,0.0,0,0.3161250313034277,0.1213350876589779,0.4622857263884841,2010
46.0,203209.0,0.0905798542386211,184802.35840002404,1960.9477289375088,526.6984591623869,200.66393831861,776.1875728317543,0.0106110535921453,0.0,0.0,0,0.2685938290908781,0.1023300801736998,0.3958226735866704,2010
47.0,1494703.0,0.0905798542386211,1359313.0201299705,14423.743305100075,4016.4852550161554,1505.8403527534094,5992.812623137199,0.0106110535921453,0.0,0.0,0,0.2784634453107586,0.1044001075796295,0.4154824788803754,2010
48.0,6877724.0,0.075640942488871,6357486.474461672,78791.37631823731,25345.52429252382,9751.800764636124,36976.7930388064,0.0123934791894164,1.0,1.0,1,0.3216789130596423,0.1237673616113612,0.4693000016836567,2010
49.0,874022.0,0.0687654226682087,813919.5077486868,7812.733153944743,2947.4971974292243,1169.51376076901,4186.947421083355,0.0095989014633091,1.0,1.0,1,0.3772683821846644,0.1496932939759382,0.5359132762609862,2010
50.0,128792.0,0.099431789784586,115985.9809300636,1764.4225075290735,404.5905391036972,151.12085485073436,606.6428724925881,0.0152123773354382,1.0,1.0,1,0.2293047937085616,0.0856489045032453,0.3438195046276874,2010
51.0,1854866.0,0.0905798542386211,1686852.5080878255,17899.28236536473,5630.903321711117,2158.5527549536228,8241.93557931455,0.0106110535921453,0.0,0.0,0,0.3145882168218635,0.120594374170578,0.4604617889744434,2010
53.0,1582798.0,0.0601400035620008,1487608.5226420723,8057.234832851055,2093.1283258490694,786.0408540632011,3120.5597309491422,0.0054162333101863,1.0,1.0,1,0.2597824649859951,0.097557148372832,0.3872990915228086,2010
54.0,387242.0,0.065389754497715,361920.34068879584,3840.356131136319,1349.1687549223598,529.8094749434697,1936.2411103887548,0.0106110535921453,1.0,0.0,0,0.35131344824605,0.1379584228264541,0.5041826966750197,2010
55.0,1336986.0,0.0888263734389416,1218226.3822813632,12926.665429752902,4506.331947286448,1768.7254462763376,6468.608512102412,0.0106110535921453,1.0,0.0,0,0.3486074557878139,0.1368276649448447,0.5004081328827322,2010
56.0,135486.0,0.0658669609906732,126561.94892321764,1342.9556227506257,291.5959441332593,108.43816991766587,439.5563863661484,0.0106110535921453,1.0,0.0,0,0.2171299923790601,0.0807459070729114,0.3273052206042774,2010
1.0,1123827.0,0.0888350748020048,1023991.7443904872,9265.88221887532,3195.257316935438,1242.355731626444,4619.533663233405,0.0090487860567573,0.0,0.0,0,0.3448411323885006,0.1340785153836371,0.4985530307975485,2011
2.0,188580.0,0.0888350748020048,171827.4815938379,1554.8301196140578,339.9841149636907,130.78584579440678,498.0902294704824,0.0090487860567573,0.0,0.0,0,0.2186631907079868,0.0841158427178337,0.320350257682247,2011
4.0,1615952.0,0.084094078724967,1480060.0052962322,13392.746339088815,4591.151567613523,1787.3814474370888,6628.639855257978,0.0090487860567573,1.0,0.0,0,0.3428088198918195,0.1334589188940536,0.4949425373577978,2011
5.0,711633.0,0.0888350748020048,648415.0292134249,5867.368875338376,1925.853462898963,743.6223120123537,2801.8665719203814,0.0090487860567573,0.0,0.0,0,0.3282311891099394,0.1267386332463149,0.477533734702984,2011
6.0,9244611.0,0.0888350748020048,8423365.290299563,76221.23038983687,32295.121850972933,13049.95282305642,45216.20279416203,0.0090487860567573,0.0,0.0,0,0.4237024472813951,0.1712115214660253,0.5932232077979029,2011
8.0,1232558.0,0.0888350748020048,1123063.6178721904,10162.362406253387,2376.052208721223,876.6172709582252,3596.873697244332,0.0090487860567573,0.0,0.0,0,0.233809041021714,0.0862611699833496,0.3539407032985758,2011
9.0,804601.0,0.1121763937212032,714343.7614355262,5458.01799492331,2042.0089290449537,801.8221581320272,2924.890160062217,0.0076406042714715,1.0,1.0,1,0.3741301203008668,0.1469072031051985,0.5358886985683737,2011
10.0,204796.0,0.0888350748020048,186602.93202084865,1688.5300094203023,688.9868032339932,273.9090675495755,976.1631575634024,0.0090487860567573,0.0,0.0,0,0.4080394185416537,0.1622174708305081,0.578114189334742,2011
11.0,103895.0,0.0888350748020048,94665.47990344572,856.6076746065467,351.9514448079042,139.75589068076272,498.9286210392757,0.0090487860567573,0.0,0.0,0,0.4108665556487817,0.1631504069175597,0.5824470592893549,2011
12.0,3999141.0,0.0888350748020048,3643877.010121236,32972.66348172385,6738.303188811182,2448.58937573008,10342.326283938415,0.0090487860567573,0.0,0.0,0,0.2043602935670059,0.0742611944918337,0.3136636592816039,2011
13.0,2486136.0,0.0888350748020048,2265279.922472043,20498.03337711749,7255.200788681634,2840.517937117969,10430.630939187926,0.0090487860567573,0.0,0.0,0,0.3539461886514836,0.138575144496004,0.5088600817106641,2011
15.0,305893.0,0.108658801134196,272655.03334465733,3871.338422132406,1083.5526949105022,405.4998705675402,1618.5626444522047,0.014198668458978,1.0,1.0,1,0.2798909774242007,0.1047441030340569,0.4180886473780998,2011
16.0,428805.0,0.0888350748020048,390712.0757495263,3535.4699832490514,662.7147799980603,240.68607018503891,1019.1308730160944,0.0090487860567573,0.0,0.0,0,0.1874474350335267,0.0680775317922093,0.2882589522311616,2011
17.0,3092412.0,0.0888350748020048,2817697.3486613827,25496.74048072939,7051.668766104463,2635.159457649779,10547.56490289818,0.0090487860567573,0.0,0.0,0,0.2765713825825761,0.1033527975719661,0.413682874909838,2011
18.0,1598429.0,0.0888350748020048,1456432.4402193062,13178.945557665602,5091.897590452346,2029.493960721929,7212.98148621303,0.0090487860567573,0.0,0.0,0,0.3863660843101835,0.1539951699353871,0.5473109707185612,2011
19.0,726285.0,0.0888350748020048,661765.4176974259,5988.173684504699,1931.862474738931,745.1352987406831,2813.518940827608,0.0090487860567573,0.0,0.0,0,0.3226129662434334,0.1244344833665785,0.4698459144743934,2011
20.0,726557.0,0.0888350748020048,662013.2545570798,5990.416307224685,1846.5392312667875,706.580756165962,2707.230503569879,0.0090487860567573,0.0,0.0,0,0.3082488990021922,0.117951861761894,0.4519269387512933,2011
21.0,1021798.0,0.0888350748020048,931026.498237461,8424.659595722798,2805.0566771411463,1091.208114811313,4057.958935421526,0.0090487860567573,0.0,0.0,0,0.3329578655694616,0.129525484372724,0.481676308616879,2011
22.0,1116157.0,0.0888350748020048,1017003.1094142188,9202.643556146291,2766.6123284460245,1053.52167546888,4073.6186971355737,0.0090487860567573,0.0,0.0,0,0.3006323467345695,0.1144803304660485,0.4426574464480775,2011
23.0,269110.0,0.0888350748020048,245203.59302003245,2218.794853586484,379.9307289790856,136.04968491158567,591.028751715138,0.0090487860567573,0.0,0.0,0,0.1712329232984119,0.0613169282827898,0.2663737707701065,2011
24.0,1349598.0,0.0888350748020048,1229706.360717364,11127.34977076516,4152.064420250704,1637.3458332538926,5929.000417436626,0.0090487860567573,0.0,0.0,0,0.3731404607375069,0.1471460740414294,0.5328313155944702,2011
25.0,1410035.0,0.0888350748020048,1284774.435301555,11625.648996235064,3743.263008470904,1433.502200963088,5480.361850946531,0.0090487860567573,0.0,0.0,0,0.3219831434514451,0.1233051334533946,0.4714026591308005,2011
26.0,2301756.0,0.0997314462970323,2072198.545097128,25586.003351969117,9040.294421477423,3541.742909969247,12984.764923267216,0.0123472740643053,1.0,1.0,1,0.3533296817449872,0.1384250154761538,0.5074948496115124,2011
27.0,1280876.0,0.0888350748020048,1167089.2847279073,10560.741246636844,3166.537056259387,1212.4806578686846,4641.462190135354,0.0090487860567573,0.0,0.0,0,0.2998404167195931,0.1148101851519948,0.4395015540801614,2011
28.0,747654.0,0.0888350748020048,681236.1009839819,6164.359731943626,1828.1880624594792,695.7730737603249,2693.837679381608,0.0090487860567573,0.0,0.0,0,0.2965738766000034,0.1128702905112494,0.437002023976988,2011
29.0,1414027.0,0.0888350748020048,1288411.8056829455,11658.562782625451,3916.6534703856087,1518.9815018479712,5676.727761298965,0.0090487860567573,0.0,0.0,0,0.3359465093092373,0.1302889155524111,0.4869148854058487,2011
30.0,223103.0,0.0675245104193308,208038.07915191603,1673.0573752092348,418.59547622071966,158.9470805298515,619.1353239759474,0.0080420727879702,1.0,1.0,1,0.2501979205395568,0.0950039627361693,0.3700622185168739,2011
31.0,460842.0,0.0888350748020048,419903.06645809446,3799.6130129556777,1149.8609360450066,440.48388600240537,1684.6329548554197,0.0090487860567573,0.0,0.0,0,0.3026258021867712,0.1159286181251805,0.4433696139873365,2011
32.0,657704.0,0.0888350748020048,599276.8159624222,5422.727696418731,1612.0966792070574,610.2186678052841,2383.967633967472,0.0090487860567573,0.0,0.0,0,0.2972851984199235,0.1125298377435185,0.4396251789559501,2011
33.0,281230.0,0.0888350748020048,256246.91191343215,2318.723483609405,697.2613266345439,266.0145345238955,1025.1718994812345,0.0090487860567573,0.0,0.0,0,0.3007091322287222,0.1147245613391589,0.4421277080807481,2011
34.0,2047429.0,0.0866133964608522,1870094.2202975536,15230.56820107439,5626.242219974998,2208.625584046615,8064.049104624448,0.0081442785265926,1.0,1.0,1,0.3694046174572866,0.1450126846804582,0.5294647578581866,2011
35.0,517281.0,0.1003109849415837,465392.0333984326,5498.968032253853,1229.2203350109844,453.8455234362708,1860.7163290681424,0.0118157760288648,1.0,1.0,1,0.2235365486398665,0.0825328535780292,0.3383755494038566,2011
36.0,4296117.0,0.0888350748020048,3914471.124946836,35421.211734998345,12792.896010196517,5012.928743744951,18364.790107614812,0.0090487860567573,0.0,0.0,0,0.3611648326970232,0.1415233555884218,0.518468714311918,2011
37.0,2281547.0,0.0888350748020048,2078865.6015907105,18811.210069546585,6061.78509778446,2331.256780853348,8846.566663457063,0.0090487860567573,0.0,0.0,0,0.3222432302533193,0.123929123763676,0.4702816368936703,2011
38.0,152743.0,0.0888350748020048,139174.06416951737,1259.3563313193872,274.2096680349076,100.64121244099609,417.20181744712335,0.0090487860567573,0.0,0.0,0,0.2177379516944397,0.0799148024575042,0.3312817882211577,2011
39.0,2694339.0,0.0888350748020048,2454987.193393041,22214.65388509291,8639.063738034767,3433.613736916533,12257.173538758456,0.0090487860567573,0.0,0.0,0,0.3888903145968882,0.154565259250816,0.5517607252473828,2011
40.0,936262.0,0.0888350748020048,853089.0951957253,7719.420709778858,2440.5147426402336,938.3712472919882,3564.2904520185466,0.0090487860567573,0.0,0.0,0,0.3161525760020596,0.1215598012559766,0.4617303015371803,2011
41.0,864686.0,0.0941372726713244,783286.8182429231,7087.794839358425,2287.3930072641547,895.3771269917773,3294.267011017237,0.0090487860567573,1.0,0.0,0,0.3227228015351536,0.1263266145938311,0.464780243457982,2011
42.0,2763802.0,0.0997986201175644,2487978.374121835,24204.350647808933,9939.004625978012,4003.035009938052,13947.691967630266,0.0097285213165697,1.0,1.0,1,0.4106288481189941,0.1653849371208155,0.5762473106830842,2011
44.0,220535.0,0.0888350748020048,200943.75677853983,1818.2970645301,591.2294152563517,227.71559097715544,861.5735381342774,0.0090487860567573,0.0,0.0,0,0.3251555682454683,0.1252356369150294,0.4738354116833668,2011
45.0,1075973.0,0.0888350748020048,980388.8580600624,8871.329029014194,2846.2701835073376,1095.815943713752,4151.606972235288,0.0090487860567573,0.0,0.0,0,0.3208392084431145,0.123523312023466,0.467980272026572,2011
46.0,204035.0,0.0888350748020048,185909.5355127729,1682.2556127662228,397.5568159732037,148.250052784604,596.497851240812,0.0090487860567573,0.0,0.0,0,0.2363236674356995,0.088125759046111,0.3545821733119134,2011
47.0,1491444.0,0.0953359627497792,1349255.7503726182,12209.12662097148,3203.273275514537,1193.0511717950849,4808.216666481613,0.0090487860567573,1.0,0.0,0,0.2623671106836021,0.0977179784298243,0.39382150875744,2011
48.0,6933718.0,0.0799494827592682,6379370.832301373,53527.326073112265,18011.042679321945,6979.946331353284,26115.0348406218,0.0083906904740639,1.0,1.0,1,0.3364831386256974,0.1303996826185464,0.4878822978183446,2011
49.0,881976.0,0.0673931701784625,822536.8413386804,9656.945110831652,3721.680092971833,1481.07544240338,5273.136870903589,0.0117404408234346,1.0,1.0,1,0.3853889662060348,0.153368940736977,0.5460460642971872,2011
50.0,126988.0,0.0795076481446248,116891.48277741038,1150.563839655823,274.31316847242977,102.82760017002089,410.17677973882815,0.009843008338313,1.0,1.0,1,0.2384162955742527,0.0893714860713687,0.3565006700206462,2011
51.0,1857141.0,0.0888350748020048,1692161.7403471298,15312.009561831432,4577.577219425157,1741.6319421458447,6744.330196706038,0.0090487860567573,0.0,0.0,0,0.2989533934746083,0.113742871901494,0.440460160991394,2011
53.0,1586247.0,0.0706137668922983,1474236.1241083925,7131.00995460186,2192.267827632364,846.5705994390592,3191.8581514892167,0.0048370880607166,1.0,1.0,1,0.3074273969029626,0.1187167883411439,0.4476025376222357,2011
54.0,385564.0,0.076288535978753,356149.88691388804,3222.7241308221123,1059.8578558322156,411.8498706816077,1534.5598003176228,0.0090487860567573,1.0,0.0,0,0.3288701771571888,0.1277955710644539,0.4761685263845897,2011
55.0,1326327.0,0.0762283115985563,1225223.3321624217,11086.78380448515,3753.0595198831456,1465.8230424319702,5410.446828000553,0.0090487860567573,1.0,0.0,0,0.33851652436524,0.1322135497797812,0.4880086888509326,2011
56.0,135369.0,0.0888350748020048,123343.4847591274,1116.1088050802598,213.6598592589705,77.4234900178521,328.8465071978136,0.0090487860567573,0.0,0.0,0,0.1914328229348626,0.0693691239289923,0.294636603260348,2011
1.0,1116702.0,0.1120284674364981,991599.5863567276,9392.653077172316,2832.784827193359,1077.3079180301477,4174.314389132611,0.0094722236741568,1.0,0.0,0,0.3015958115261483,0.1146968709669913,0.4444233545980492,2012
2.0,188399.0,0.0898084261066216,171479.1823299386,1624.2891704907,416.41453386743694,163.66765286735557,599.1142866988082,0.0094722236741568,0.0,0.0,0,0.2563672413955931,0.1007626325661651,0.3688470609687159,2012
4.0,1616731.0,0.0848572548134904,1479539.6455681308,14014.530457604054,4454.219777160463,1708.6279959155754,6513.208319553187,0.0094722236741568,1.0,0.0,0,0.3178286843526517,0.1219183190678002,0.4647468096955918,2012
5.0,711139.0,0.0898084261066216,647272.7256669631,6131.112035698629,1771.5579467465832,670.8469823465396,2621.333548405272,0.0094722236741568,0.0,0.0,0,0.2889456164610303,0.1094168526754213,0.4275461829995047,2012
6.0,9193534.0,0.0874479542105463,8389578.259734899,109450.1421988309,42283.73366817873,16722.812707702837,60236.84797328067,0.0130459647446317,1.0,1.0,1,0.3863287230030696,0.1527893191524922,0.5503587913467699,2012
8.0,1236028.0,0.0898084261066216,1125022.2706962847,10656.462586443022,2895.25047783417,1087.170401429305,4313.926316861836,0.0094722236741568,0.0,0.0,0,0.271689639441653,0.1020198206121781,0.404817854130126,2012
9.0,794498.0,0.1204514587879352,698799.5568959031,2214.704480355801,744.1228214486075,286.5881907555272,1083.7777756482285,0.0031692986329207,1.0,1.0,1,0.3359919249041576,0.1294024522447734,0.4893554807249568,2012
10.0,204169.0,0.0898084261066216,185832.9034502372,1760.2508274986371,676.9802910585236,266.1294790544066,968.4661662086544,0.0094722236741568,0.0,0.0,0,0.3845930821237167,0.1511883845739096,0.5501864569976487,2012
11.0,107623.0,0.1391672739524714,92645.40047541316,877.5579556849492,368.770979477303,147.1214471133947,520.6881433591058,0.0094722236741568,1.0,0.0,0,0.4202240741917391,0.1676486962032768,0.5933376137564609,2012
12.0,4007746.0,0.0898084261066216,3647816.639504892,34552.93513170145,8841.285596276854,3287.116612296218,13289.54250621607,0.0094722236741568,0.0,0.0,0,0.2558765431236895,0.0951327752553319,0.3846139974957799,2012
13.0,2484033.0,0.1077749246385561,2216316.530625313,20993.44591081423,6449.438917805915,2463.31538671418,9469.905488861945,0.0094722236741568,1.0,0.0,0,0.3072120196562706,0.1173373536283181,0.4510886649620378,2012
15.0,307375.0,0.1112546549306512,273178.10044069105,2576.1376973593096,705.1069994906771,263.8619418909992,1053.7816475611048,0.0094302496913313,1.0,1.0,1,0.2737070305727262,0.102425403021536,0.4090548609421352,2012
16.0,427830.0,0.0898084261066216,389407.26105880406,3688.5526770897736,831.5463740944143,306.4573795757205,1261.7668555952632,0.0094722236741568,0.0,0.0,0,0.2254397447701614,0.0830833680319056,0.342076409382008,2012
17.0,3059371.0,0.093200230261325,2774236.91834518,26278.192615669104,7130.029905535695,2657.203802771132,10690.100500197388,0.0094722236741568,1.0,0.0,0,0.2713287785737675,0.1011182101308862,0.406805013440046,2012
18.0,1589767.0,0.0898084261066216,1446992.5278537546,13706.236878664373,4909.4185188152815,1925.56941638746,7047.309286865012,0.0094722236741568,0.0,0.0,0,0.3581886525292337,0.1404885552054679,0.51416806445503,2012
19.0,724758.0,0.0898084261066216,659668.6247118171,6248.528764093752,1944.1468935288767,744.862008000431,2847.536416753986,0.0094722236741568,0.0,0.0,0,0.3111367438525098,0.1192059820994456,0.4557131005168662,2012
20.0,726376.0,0.1041661707499117,650712.193555362,3167.445261121805,869.9938292320774,326.0103010075525,1298.5764197365231,0.0048676593008277,1.0,1.0,1,0.2746673604468082,0.1029253149246501,0.409975962544846,2012
21.0,1018473.0,0.1019727676087638,914616.4894551996,8663.451964191752,2647.626369136596,1014.8688465221114,3878.1312225548713,0.0094722236741568,1.0,0.0,0,0.3056087088703104,0.1171437033086605,0.4476427223910483,2012
22.0,1113884.0,0.0898084261066216,1013847.831094652,9603.39342768732,2796.7766607663093,1059.1399110556154,4137.152993370718,0.0094722236741568,0.0,0.0,0,0.2912279583072154,0.1102880892083452,0.4308011563332383,2012
23.0,265098.0,0.0898084261066216,241289.96585598684,2285.552526917572,374.6069108450164,133.77842044199656,584.2397179195798,0.0094722236741568,0.0,0.0,0,0.1639021227616382,0.0585322012364414,0.2556229668926136,2012
24.0,1347203.0,0.1023628480374901,1209299.4640353492,8052.520926280164,2889.4654333117824,1129.9696895149818,4154.9611926774,0.0066588311379957,1.0,1.0,1,0.3588274355030533,0.1403249615691427,0.5159826631579796,2012
25.0,1403432.0,0.0898084261066216,1277391.980932332,12099.742562965324,3528.8987725189445,1333.1505939709134,5229.25931390262,0.0094722236741568,0.0,0.0,0,0.2916507317535941,0.1101800792069243,0.4321793861886155,2012
26.0,2272804.0,0.0942481562968508,2058596.413375892,15603.361663391514,5269.09020609017,2042.6443354093533,7635.1332924677345,0.0075796117986058,1.0,1.0,1,0.3376894235844362,0.1309105293766143,0.4893261758061549,2012
27.0,1277502.0,0.0898084261066216,1162771.5560319386,11014.032260681906,3235.6813726028927,1227.5342666689928,4778.265821588476,0.0094722236741568,0.0,0.0,0,0.2937780910769335,0.111451849569305,0.4338343767746183,2012
28.0,741797.0,0.0985012738875323,668729.0505340501,5364.688330483077,1309.322112129344,484.9505474545229,1975.9251514072903,0.008022215165019,1.0,1.0,1,0.2440630343219664,0.0903967793802579,0.3683205863385848,2012
29.0,1404815.0,0.1005459074159151,1263566.6010735112,11968.785472562393,3677.7631660234833,1406.628051984053,5394.651185343275,0.0094722236741568,1.0,0.0,0,0.3072795626970254,0.1175247108579771,0.450726700525307,2012
