"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",624.161490791619,101.23218173251,287,6.16564298140748,2.37568409767776e-09
"2","fixed","ev_sales",-0.0377200987301374,0.0103548725681736,287,-3.64273905659378,0.000320018639394777
"3","fixed","nonev_sales",0.00137201071941344,0.000166990212134684,287,8.21611459662596,7.27642287706798e-15
"4","fixed","year_fixed",-66.0701792981997,8.98960131797943,287,-7.34962285435925,2.07871249089402e-12
