"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",677.734733669905,110.913593348038,258,6.11047494911853,3.6449824303164e-09
"2","fixed","ev_sales",-0.0346442097018158,0.0155690547387141,258,-2.22519673051629,0.0269329385112625
"3","fixed","nonev_sales",0.00135081624592461,0.000171711534466373,258,7.86677639404092,1.00053179159699e-13
"4","fixed","year_fixed",-71.4710974753084,10.2048233126341,258,-7.00365849419689,2.15948114422089e-11
