"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",2115.8346879718,245.546807284287,267,8.61682834068435,6.13678343433404e-16
"2","fixed","ev_sales",-0.0409955202452949,0.0413437425843723,267,-0.991577387113255,0.3223014800645
"3","fixed","nonev_sales",0.00397336270847377,0.000417772312875617,267,9.51083302080088,1.16432600449557e-18
"4","fixed","year_fixed",-247.165901231858,26.850601441984,267,-9.20522774009025,1.02725084268285e-17
