State,FCEV Sales,FCEV Market Share,BEV Sales,BEV Market Share,PHEV Sales,PHEV Market Share,year,State Name,state_code,EPA_Region,ev_sales,ev_market_share,total,nonev_sales,population,PR,at_risk,incidence_cases,AC,AC_5,AC_95,IR,SAF,SAF_5,SAF_95,nonev_market_share,year_fixed
Kentucky,0,0.0,51,0.0004,132,0.001,2013,Kentucky,21,4.0,183,0.0013863636363636363,132000.0,131817.0,1017072.0,0.1019727676087638,913358.3533026192,7644.488697388432,2305.471011214941,1038.6329982565446,3299.2140782252777,0.0083696488566034,0.3015860317777111,0.1358669022051625,0.4315807385983028,0.9986136363636363,3
Louisiana,0,0.0,73,0.0004,67,0.0003,2013,Louisiana,22,6.0,140,0.000626863800406566,223334.0,223194.0,1112430.0,0.078099283131033,1025550.014466545,8583.493505969518,2910.092251296858,1333.3773721093226,4103.287520074349,0.0083696488566034,0.3390335472698839,0.1553420377358013,0.4780439942338929,0.9993731361995934,3
Maine,0,0.0,48,0.0009,197,0.0037,2013,Maine,23,1.0,245,0.004593692578842764,53334.0,53089.0,262010.0,0.0767175178911223,241909.24313734705,1459.561574869311,388.45104834005895,173.48423950824747,560.5726564864656,0.0060335089140873,0.2661422820581179,0.1188605143457419,0.3840692069032163,0.9954063074211572,3
Maryland,0,0.0,573,0.0019,962,0.0032,2013,Maryland,24,3.0,1535,0.005089876947665454,301579.0,300044.0,1344085.0,0.1073467172133628,1199801.8875942773,25705.136252826684,6951.112924334069,3089.523827663694,10067.377388100149,0.0214244839240652,0.2704172759858328,0.1201909142700596,0.3916484740279515,0.9949101230523345,3
Massachusetts,0,0.0,592,0.0019,1233,0.0039,2013,Massachusetts,25,1.0,1825,0.0057725032737210346,316154.0,314329.0,1398069.0,0.0924115188032248,1268871.3203182942,10620.00739527886,3063.9583899747245,1372.3702314955588,4407.151191990997,0.0083696488566034,0.2885081220693699,0.1292249788927311,0.4149856989694944,0.994227496726279,3
Michigan,0,0.0,368,0.0008,2244,0.0046,2013,Michigan,26,5.0,2612,0.005354357179901892,487827.0,485215.0,2249312.0,0.1092295344695415,2003620.6973632467,20401.57628097193,6528.387236120855,2975.207466556331,9253.0612959608,0.0101823545283896,0.3199942566305392,0.1458322349989808,0.4535463911477718,0.9946456428200982,3
Minnesota,0,0.0,274,0.0012,551,0.0024,2013,Minnesota,27,5.0,825,0.0035934559899644574,229584.0,228759.0,1278697.0,0.0527314975420946,1211269.3922874162,6982.309962949738,2659.868835289592,1237.3534186159388,3700.060711701877,0.0057644566992351,0.3809439640181638,0.1772126166242565,0.5299192862155254,0.9964065440100356,3
Missouri,0,0.0,291,0.0012,325,0.0013,2013,Missouri,29,7.0,616,0.002464,250000.0,249384.0,1397707.0,0.0766062050170915,1290633.9710041762,10802.153139708607,4048.4557793976182,1888.524401212224,5623.220341096646,0.0083696488566034,0.3747822982175225,0.174828515832647,0.5205647678170515,0.997536,3
Montana,0,0.0,30,0.0006,66,0.0014,2013,Montana,30,8.0,96,0.0019199616007679846,50001.0,49905.0,224371.0,0.0819933716161874,205974.0652171044,4661.732712767047,1420.1961242360003,640.6202906634871,2030.1361626535315,0.0226326198293625,0.3046498398216872,0.1374210685458275,0.4354896103531665,0.998080038399232,3
Nebraska,0,0.0,57,0.0007,107,0.0014,2013,Nebraska,31,7.0,164,0.002014024487590416,81429.0,81265.0,464550.0,0.0655503605520373,434098.5800055511,3735.998837748729,1703.5323838724655,819.1626508785537,2303.466522116907,0.008606337384704,0.4559777606619908,0.2192620197312941,0.6165597534031756,0.9979859755124095,3
Nevada,0,0.0,235,0.002,199,0.0017,2013,Nevada,32,9.0,434,0.0036936170212765957,117500.0,117066.0,656208.0,0.0785160404324406,604685.146139909,5061.002341994948,2261.3998192647377,1082.9300705039634,3068.330726537406,0.0083696488566034,0.4468284474994607,0.2139754138262448,0.6062693749570426,0.9963063829787234,3
New Hampshire,0,0.0,101,0.0013,187,0.0024,2013,New Hampshire,33,1.0,288,0.0036962408716968054,77917.0,77629.0,271784.0,0.1049514765030057,243259.8679101071,2035.9996753113217,451.9632055947935,197.48374707187023,664.8950628737415,0.0083696488566034,0.221985892765766,0.0969959619672696,0.3265693363983829,0.9963037591283032,3
New Jersey,0,0.0,889,0.0017,1435,0.0028,2013,New Jersey,34,2.0,2324,0.0044440874896260005,522942.0,520618.0,2011356.0,0.0863402623983538,1837694.9951834967,25880.40129351542,8225.691276788786,3738.719661947266,11683.24134608765,0.0140830776387521,0.3178347655238951,0.1444614254448998,0.451432001134194,0.995555912510374,3
New Mexico,0,0.0,74,0.0009,93,0.0012,2013,New Mexico,35,6.0,167,0.0020310618683336778,82223.0,82056.0,509220.0,0.082017155520628,467455.2240657859,5355.350970933414,2214.631258910529,1058.899232934691,3014.840508434226,0.0114563934580817,0.4135361568141124,0.1977273270569846,0.5629585296645373,0.9979689381316663,3
New York,0,0.0,1107,0.0012,2840,0.0032,2013,New York,36,2.0,3947,0.004278586147874094,922501.0,918554.0,4236806.0,0.0924115188032248,3845276.322665384,23691.26099754,8326.383606357738,3876.5441464977625,11594.449955764312,0.006161133559608,0.3514537958626312,0.1636275986702559,0.4893977554410562,0.9957214138521259,3
North Carolina,0,0.0,656,0.0017,481,0.0013,2013,North Carolina,37,4.0,1137,0.0029464889616800946,385883.0,384746.0,2280631.0,0.0924115188032248,2069874.4254602825,17324.12211836627,4918.164917270592,2199.903714334672,7083.1349735286285,0.0083696488566034,0.2838911480574574,0.1269850038751707,0.408859676994507,0.9970535110383199,3
Ohio,0,0.0,338,0.0006,708,0.0013,2013,Ohio,39,5.0,1046,0.0018568025363283594,563334.0,562288.0,2653839.0,0.0774572896136572,2448279.823988981,20471.42309411189,7919.335840998506,3707.905091305073,10963.244838609024,0.0083615536482091,0.3868483302109227,0.1811259077719693,0.5355389700172987,0.9981431974636716,3
Oklahoma,0,0.0,199,0.0003,115,0.0002,2013,Oklahoma,40,6.0,314,0.0004733663584257704,663334.0,663020.0,949129.0,0.1100884694430816,844640.8410859574,7069.347249835618,2849.70336241816,1338.434188047548,3931.5960060178527,0.0083696488566034,0.4031070000818567,0.1893292464984897,0.5561469633719398,0.9995266336415742,3
Oregon,0,0.0,1255,0.0092,754,0.0055,2013,Oregon,41,10.0,2009,0.01465449956598172,137091.0,135082.0,857785.0,0.0833782253772492,786264.4089447763,6580.757011312595,1835.815127296468,819.6892012182573,2648.2106307448857,0.0083696488566034,0.278967165045089,0.1245584968126277,0.4024173246622693,0.9853455004340183,3
Pennsylvania,0,0.0,649,0.0011,766,0.0013,2013,Pennsylvania,42,3.0,1415,0.002398305084745763,590000.0,588585.0,2718058.0,0.1016625719766841,2441733.232938198,34952.44142691614,11384.35708593546,5214.009454784793,16072.952024668506,0.0143146028220523,0.3257099252920457,0.1491743993244945,0.4598520552069665,0.9976016949152542,3
Rhode Island,0,0.0,31,0.0007,135,0.003,2013,Rhode Island,44,1.0,166,0.0036888888888888887,45000.0,44834.0,214806.0,0.1173125791986499,189606.5541126548,1586.940278833492,483.1581006604004,217.79934087135405,690.9929227318057,0.0083696488566034,0.3044589056719602,0.1372448250109646,0.4354246545684328,0.9963111111111111,3
South Carolina,0,0.0,144,0.0008,144,0.0008,2013,South Carolina,45,4.0,288,0.0016,180000.0,179712.0,1077470.0,0.0924115188032248,977899.3608350892,8184.6742672866,2339.083254290004,1045.9247204541389,3369.367074691292,0.0083696488566034,0.2857881911854583,0.1277906348252128,0.4116678275344867,0.9984,3
Tennessee,0,0.0,573,0.0023,201,0.0008,2013,Tennessee,47,4.0,774,0.003080597014925373,251250.0,250476.0,1492094.0,0.0841917775951836,1366471.9538008922,11436.890425710251,3483.3590300311857,1571.5033974617477,4978.687591327725,0.0083696488566034,0.3045722132827781,0.137406527383439,0.4353182907248619,0.9969194029850746,3
Texas,0,0.0,1793,0.0014,986,0.0007,2013,Texas,48,6.0,2779,0.0019729200921216666,1408572.0,1405793.0,7053173.0,0.0902611766533518,6416545.305880349,32016.79396096368,13479.75571627422,6400.105229271602,18433.197938021232,0.0049897246001867,0.4210214093487732,0.1998983794903043,0.5757352831921841,0.9980270799078783,3
Utah,0,0.0,349,0.0033,163,0.0016,2013,Utah,49,8.0,512,0.0048412413245333685,105758.0,105246.0,897462.0,0.0612347995874624,842506.0942926368,6638.2239488049,2521.642953596717,1173.0767284943597,3507.757263109064,0.0078791405709395,0.3798671109989738,0.1767154494246239,0.5284180362340105,0.9951587586754667,3
Vermont,0,0.0,69,0.0019,282,0.0078,2013,Vermont,50,1.0,351,0.009665161361383413,36316.0,35965.0,123059.0,0.1103157662460536,109483.65212152687,916.3397237957018,191.3705872365708,83.26639053542458,282.6411807515592,0.0083696488566034,0.2088424001132105,0.0908684720013173,0.308445845369216,0.9903348386386166,3
Virginia,0,0.0,575,0.0016,645,0.0018,2013,Virginia,51,3.0,1220,0.0033947826086956523,359375.0,358155.0,1863746.0,0.0924115188032248,1691514.4014765648,14157.381576246516,3640.377904347655,1611.0199116908675,5293.584036026395,0.0083696488566034,0.2571363839239553,0.1137936350033725,0.3739098227675134,0.9966052173913044,3
Washington,0,0.0,3494,0.0148,988,0.0042,2013,Washington,53,10.0,4482,0.018984928965359495,236082.0,231600.0,1593352.0,0.0684249794660355,1484326.9221178333,8049.90685385295,2056.0843491265136,913.2551740199652,2981.5132198425217,0.0054232707996479,0.2554171602796129,0.1134491604188999,0.3703785986561411,0.9810150710346405,3
West Virginia,0,0.0,28,0.0004,79,0.001,2013,West Virginia,54,3.0,107,0.0013544303797468355,79000.0,78893.0,382333.0,0.0864242314038329,349290.1643346783,2923.436024546554,818.7348486426537,365.48104490617175,1181.2182526180889,0.0083696488566034,0.2800590954507531,0.125017630568078,0.4040513432481575,0.9986455696202532,3
Wisconsin,0,0.0,207,0.0009,416,0.0019,2013,Wisconsin,55,5.0,623,0.002708695652173913,230000.0,229377.0,1308817.0,0.0772960867712038,1207650.5676003732,10107.61119229291,3356.2331510088484,1528.6242189121122,4755.653261651372,0.0083696488566034,0.332050084550936,0.1512349644075836,0.4705021959370157,0.9972913043478261,3
Alabama,0,0.0,87,0.0005,136,0.0007,2014,Alabama,1,4.0,223,0.0011477924297170151,194286.0,194063.0,1105744.0,0.0917409813186351,1004301.9603528072,9789.082596091754,3048.3371544465144,1378.3884248964068,4347.922675510318,0.0097471507400552,0.3114017196732561,0.1408087439620462,0.4441603830420438,0.998852207570283,4
Arizona,0,0.0,766,0.0024,966,0.003,2014,Arizona,4,9.0,1732,0.00537888198757764,322000.0,320268.0,1623723.0,0.0848572548134904,1485938.323642475,14483.664830968137,8603.323896232727,4495.366882037296,10901.626449039191,0.0097471507400552,0.5940018632464896,0.3103749592731227,0.7526842533479485,0.9946211180124224,4
Arkansas,0,0.0,41,0.0003,78,0.0006,2014,Arkansas,5,6.0,119,0.0008707295835863815,136667.0,136548.0,707060.0,0.0917409813186351,642193.6217488459,6259.558035487993,2192.0113654822244,1006.5438267485292,3084.020464644783,0.0097471507400552,0.350186283608973,0.1608011014582852,0.4926898108716638,0.9991292704164136,4
Colorado,0,0.0,821,0.0034,722,0.003,2014,Colorado,8,8.0,1543,0.006390001283798055,241471.0,239928.0,1247350.0,0.0917409813186351,1132916.8869522004,11042.711673077176,4728.093913025924,2251.1971526767816,6449.260425817414,0.0097471507400552,0.4281642093901006,0.2038627122869957,0.5840286893971085,0.9936099987162019,4
Connecticut,0,0.0,321,0.0019,505,0.003,2014,Connecticut,9,1.0,826,0.004889078296280512,168948.0,168122.0,772709.0,0.0955121995510624,698905.8637970982,4463.661211517426,1281.7535097328162,574.9415586798797,1841.71120705034,0.0063866415246063,0.2871529556108679,0.1288049274878609,0.412601028567813,0.9951109217037195,4
Delaware,0,0.0,43,0.0009,97,0.002,2014,Delaware,10,3.0,140,0.00288659793814433,48500.0,48360.0,203452.0,0.0917409813186351,184787.11386876105,1801.1478536985592,591.9550927331636,269.0629039633744,840.2315204536679,0.0097471507400552,0.3286543586733405,0.1493841293544382,0.4664978051237149,0.9971134020618557,4
District Of Columbia,0,0.0,77,0.0023,128,0.0038,2014,District Of Columbia,11,3.0,205,0.0060857948641828705,33685.0,33480.0,115718.0,0.1441283439552406,99039.75629418748,965.3554338577762,311.9648778745526,141.43386628411176,443.8039304595146,0.0097471507400552,0.323160637971313,0.1465096288098886,0.4597311154980242,0.9939142051358171,4
Florida,0,0.0,2021,0.0017,2211,0.0019,2014,Florida,12,4.0,4232,0.003559820461228912,1188824.0,1184592.0,4053007.0,0.0736654936748349,3754440.238477438,36347.554770930925,12035.871712223032,5486.942079728044,17043.7731269355,0.0096812180943573,0.3311329135639341,0.1509576672848497,0.4689111340322214,0.9964401795387711,4
Hawaii,0,0.0,865,0.0123,257,0.0036,2014,Hawaii,15,9.0,1122,0.01571670705570886,71389.0,70267.0,307906.0,0.160045202223085,258627.1219642988,3027.5010331882618,743.7551863708098,341.6352384612484,1045.86873321204,0.0117060461802849,0.2456663691333446,0.1128439708908942,0.3454561110787254,0.9842832929442912,4
Idaho,0,0.0,51,0.001,102,0.0021,2014,Idaho,16,10.0,153,0.003,51000.0,50847.0,431002.0,0.0917409813186351,391461.45356970566,3815.633796865041,1212.0144080292905,549.7415086983746,1724.010638353914,0.0097471507400552,0.3176443213772486,0.1440760665109023,0.4518281182461421,0.997,4
Illinois,0,0.0,1033,0.0017,1059,0.0017,2014,Illinois,17,5.0,2092,0.0033582580721800747,622942.0,620850.0,2992357.0,0.0832735473743717,2743172.817599467,26738.11895916396,13350.256092434203,6647.360322158882,17593.23892303216,0.0097471507400552,0.4992967572933425,0.2486098716334954,0.657983418725214,0.99664174192782,4
Indiana,0,0.0,288,0.0013,409,0.0018,2014,Indiana,18,5.0,697,0.0030674711626903967,227223.0,226526.0,1582047.0,0.0795096687770888,1456258.967040213,18365.89867167324,7010.897521191823,3262.1571031878943,9750.732473808175,0.0126116982537804,0.3817345204024851,0.17762033655447,0.530915075168485,0.9969325288373097,4
Iowa,0,0.0,64,0.0005,169,0.0014,2014,Iowa,19,7.0,233,0.0018203125,128000.0,127767.0,728706.0,0.0917409813186351,661853.7964672227,6451.188722043834,2546.6438614745066,1192.9049646663805,3522.668303851771,0.0097471507400552,0.3947557529626402,0.1849124271609357,0.5460494888042489,0.9981796875,4
Kansas,0,0.0,65,0.0006,136,0.0013,2014,Kansas,20,7.0,201,0.0018553731977033988,108334.0,108133.0,722347.0,0.0837475426406242,661852.213816173,7734.7524739905875,3439.426682703507,1643.4416036932814,4674.826238432533,0.0116865250467212,0.4446718488108263,0.2124750092804691,0.6043924810978019,0.9981446268022967,4
Kentucky,0,0.0,58,0.0004,141,0.001,2014,Kentucky,21,4.0,199,0.0013724137931034482,145000.0,144801.0,1014601.0,0.1079108856323717,905114.50752651,8822.287541871721,2853.342595310297,1296.5584969420215,4051.942665101336,0.0097471507400552,0.3234243479106709,0.1469639808029818,0.459284810869096,0.9986275862068965,4
Louisiana,0,0.0,71,0.0003,85,0.0004,2014,Louisiana,22,6.0,156,0.0006591540011915476,236667.0,236511.0,1113756.0,0.0800757847015959,1024571.1143338892,9986.649095318751,3635.316796192081,1681.0792174648914,5083.98894137799,0.0097471507400552,0.3640176761488634,0.1683326610777681,0.5090785600708764,0.9993408459988085,4
Maine,0,0.0,55,0.0009,137,0.0023,2014,Maine,23,1.0,192,0.0031417724833093337,61112.0,60920.0,259644.0,0.0767175178911223,239724.75678467745,1446.3814569877768,355.56172623118044,157.0818980733247,517.9765281901082,0.0060335089140873,0.2458284600603706,0.1086033682984724,0.3581188943536667,0.9968582275166906,4
Maryland,0,0.0,551,0.0018,956,0.0032,2014,Maryland,24,3.0,1507,0.004923034706251306,306112.0,304605.0,1346664.0,0.0962955346575867,1216986.2701158756,25705.13625282668,7534.1596179552835,3377.011036062108,10828.651685307916,0.0211219607682009,0.2930993846463967,0.1313749517935643,0.4212641232009473,0.9950769652937487,4
Massachusetts,0,0.0,747,0.0022,756,0.0022,2014,Massachusetts,25,1.0,1503,0.004373801424177257,343637.0,342134.0,1392767.0,0.0917409813186351,1264993.188671789,12330.079295127012,3333.858108774374,1482.061976154024,4827.697877628013,0.0097471507400552,0.2703841580395961,0.1201989006461419,0.3915382668735938,0.9956261985758228,4
Michigan,0,0.0,249,0.0005,2651,0.0049,2014,Michigan,26,5.0,2900,0.00536023555462727,541021.0,538121.0,2230079.0,0.102052565516277,2002493.7167460269,22945.095015229497,8239.666296563746,3807.606015892964,11532.46341945591,0.0114582606793465,0.3591036032361068,0.1659442252632084,0.502611273206818,0.9946397644453727,4
Minnesota,0,0.0,258,0.0011,341,0.0014,2014,Minnesota,27,5.0,599,0.0024592317671982,243572.0,242973.0,1282686.0,0.0527314975420946,1215048.0463437208,5560.96570140461,2206.0918393004176,1033.0651744651034,3051.2224299949567,0.0045767455189434,0.396710204262399,0.1857708228993694,0.5486857128473688,0.9975407682328018,4
Missouri,0,0.0,256,0.001,427,0.0017,2014,Missouri,29,7.0,683,0.00266796875,256000.0,255317.0,1393170.0,0.1120317110919281,1237090.7810580586,12058.110322105522,5044.5693542119225,2386.421397246803,6917.169616320976,0.0097471507400552,0.4183548847586814,0.1979100649686292,0.5736528719296986,0.99733203125,4
Montana,0,0.0,29,0.0006,56,0.0011,2014,Montana,30,8.0,85,0.001669613042624239,50910.0,50825.0,225473.0,0.071141688934616,209432.46997084533,4661.732712767047,1363.0989466286587,612.2775498759341,1956.0030572799385,0.0222588823663111,0.2924017807575177,0.1313411959890139,0.4195871316094656,0.9983303869573757,4
Nebraska,0,0.0,58,0.0007,134,0.0017,2014,Nebraska,31,7.0,192,0.0023172174080957784,82858.0,82666.0,467363.0,0.0613646579898428,438683.4293478931,4104.003119797571,1694.5503054494438,798.458075408838,2330.9538178750954,0.009355272721147,0.4129018073292856,0.1945559133610555,0.5679707714233095,0.9976827825919042,4
Nevada,0,0.0,270,0.0021,257,0.002,2014,Nevada,32,9.0,527,0.004098870671685903,128572.0,128045.0,660063.0,0.0675215271878831,615494.5381997844,5999.318043513961,2594.975815604669,1234.3640531780363,3540.962607843277,0.0097471507400552,0.4325451320938341,0.2057507277035501,0.5902275195547461,0.9959011293283141,4
New Hampshire,0,0.0,83,0.001,137,0.0016,2014,New Hampshire,33,1.0,220,0.0025693430656934307,85625.0,85405.0,267778.0,0.0959478537992234,242085.27560535155,2359.641673273169,518.3935288827042,226.22786595342828,763.4735193461892,0.0097471507400552,0.2196916314686103,0.0958738220789332,0.3235548549569135,0.9974306569343065,4
New Jersey,0,0.0,844,0.0016,1083,0.002,2014,New Jersey,34,2.0,1927,0.0035586334256694366,541500.0,539573.0,1998397.0,0.0938650162243702,1810817.4331722676,18977.904052893435,6419.66778418944,2933.2851725231503,9071.444492826471,0.0104802967462308,0.3382706418104519,0.1545631785442572,0.4780003348917453,0.9964413665743306,4
New Mexico,0,0.0,101,0.0012,153,0.0018,2014,New Mexico,35,6.0,254,0.002988235294117647,85000.0,84746.0,503746.0,0.0663610649846537,470316.8789582406,5529.640846384441,2228.7086825914685,1061.7889015483586,3043.555022231699,0.0117572664171285,0.4030476380846164,0.1920176971787616,0.5504073604023901,0.9970117647058824,4
New York,0,0.0,1021,0.0011,3311,0.0036,2014,New York,36,2.0,4332,0.004667188116123777,928182.0,923850.0,4206551.0,0.0917409813186351,3820637.8832931146,23539.460281867137,7872.902896638858,3609.405213694331,11098.658696817036,0.006161133559608,0.3344555398622921,0.1533342383586729,0.4714916384623537,0.9953328118838762,4
North Carolina,0,0.0,660,0.0017,601,0.0015,2014,North Carolina,37,4.0,1261,0.0031472519573611003,400667.0,399406.0,2283421.0,0.0917409813186351,2073937.716696421,20214.98355012591,5380.532174060008,2389.828773271314,7798.254306795571,0.0097471507400552,0.2661655479816848,0.1182206637638559,0.3857660476180303,0.9968527480426389,4
Ohio,0,0.0,433,0.0008,834,0.0015,2014,Ohio,39,5.0,1267,0.002278776978417266,556000.0,554733.0,2642588.0,0.0774572896136572,2437900.295954425,27348.068242285342,10299.294504463029,4792.9156928988,14329.029667820005,0.0112178780599305,0.3766004389494081,0.1752560967172093,0.5239503405094107,0.9977212230215827,4
Oklahoma,0,0.0,107,0.0002,133,0.0002,2014,Oklahoma,40,6.0,240,0.00036090225563909775,665000.0,664760.0,954831.0,0.1168709467125595,843238.9970795001,8219.177614426855,3538.0720384712645,1680.5163307936075,4833.713876822481,0.0097471507400552,0.4304654558457286,0.2044628318828214,0.5881018884831033,0.9996390977443609,4
Oregon,0,0.0,1293,0.009,796,0.0056,2014,Oregon,41,10.0,2089,0.014540569511439649,143667.0,141578.0,859997.0,0.071804840073397,798245.0529513988,7780.614858620629,2064.886613138458,917.1255436202198,2992.791818918753,0.0097471507400552,0.2653886165372446,0.1178731450258174,0.3846472127588801,0.9854594304885603,4
Pennsylvania,0,0.0,548,0.0009,938,0.0015,2014,Pennsylvania,42,3.0,1486,0.0023763300892003314,625334.0,623848.0,2703263.0,0.1079325985820034,2411492.799759418,30603.313461816568,10008.26978274124,4561.832835058644,14176.70248248046,0.0126906095116144,0.327032227906578,0.1490633633756813,0.463240769669225,0.9976236699107996,4
Rhode Island,0,0.0,51,0.0011,98,0.002,2014,Rhode Island,44,1.0,149,0.0030408163265306124,49000.0,48851.0,212397.0,0.1113516855910621,188746.2360355152,1839.7380142562051,497.7082041456676,221.1202334811809,721.0740565511121,0.0097471507400552,0.270532108533338,0.1201911531792631,0.3919438805761905,0.9969591836734694,4
South Carolina,0,0.0,124,0.0006,213,0.0011,2014,South Carolina,45,4.0,337,0.0016306425312217238,206667.0,206330.0,1083160.0,0.0917409813186351,983789.8386749072,9589.147854098908,2852.638906064588,1281.2721827935625,4092.603796222336,0.0097471507400552,0.2974861738986764,0.1336168971725552,0.4267953585127942,0.9983693574687783,4
Tennessee,0,0.0,384,0.0017,274,0.0012,2014,Tennessee,47,4.0,658,0.002881743410968143,228334.0,227676.0,1495011.0,0.0968434441812586,1350228.9856711326,13160.88545692836,4288.718335032148,1950.6132591637931,6085.418363765829,0.0097471507400552,0.3258685252651001,0.1482129196813973,0.4623866975882118,0.9971182565890319,4
Texas,0,0.0,2192,0.0015,1528,0.0011,2014,Texas,48,6.0,3720,0.002545619276633542,1461334.0,1457614.0,7141397.0,0.0703000437813752,6639356.4782398185,37451.4765272086,16729.49298115742,8019.064837451637,22685.90247917768,0.0056408292957237,0.4466978216200206,0.2141187899928528,0.6057412038934248,0.9974543807233665,4
Utah,0,0.0,478,0.0044,229,0.0021,2014,Utah,49,8.0,707,0.006483383464162571,109048.0,108341.0,903815.0,0.0673084278744153,842980.6332606854,6143.179765791581,2159.055589883629,991.7051791033542,3036.7111164363646,0.0072874506523708,0.3514557073368377,0.1614318995881716,0.4943223594637993,0.9935166165358374,4
Vermont,0,0.0,79,0.002,201,0.0051,2014,Vermont,50,1.0,280,0.007088607594936709,39500.0,39220.0,121497.0,0.0809946279962468,111656.39568234,1088.3317198070167,236.5084452800936,103.24473774979202,348.26054349320896,0.0097471507400552,0.2173128293293072,0.0948651370448886,0.3199948482205063,0.9929113924050633,4
Virginia,0,0.0,529,0.0015,801,0.0022,2014,Virginia,51,3.0,1330,0.003652932920616,364091.0,362761.0,1864692.0,0.0917409813186351,1693623.3260629915,16508.00185600964,4403.291268237967,1955.9393843209016,6381.285857114194,0.0097471507400552,0.2667367805410668,0.1184843205968536,0.3865571322789211,0.996347067079384,4
Washington,0,0.0,3354,0.0136,1291,0.0052,2014,Washington,53,10.0,4645,0.01870946952914166,248270.0,243625.0,1601779.0,0.0650555396099123,1497574.4028191743,7442.7602650540175,1987.956362234976,884.5159802663401,2877.076037204577,0.0049698767894557,0.2670993410292985,0.1188424655324996,0.3865603532486877,0.9812905304708583,4
West Virginia,0,0.0,10,0.0001,44,0.0006,2014,West Virginia,54,3.0,54,0.00054,100000.0,99946.0,380695.0,0.0936915699366125,345027.0877829813,3363.0310340229767,927.2426893939198,413.3976859032704,1339.3462090988817,0.0097471507400552,0.2757163642003979,0.1229241365069264,0.3982556793407608,0.99946,4
Wisconsin,0,0.0,191,0.0008,435,0.0019,2014,Wisconsin,55,5.0,626,0.0026219895287958113,238750.0,238124.0,1302073.0,0.1014285130396279,1170005.6717409526,11404.22164917861,3898.838116542082,1782.8461502645157,5505.098595987325,0.0097471507400552,0.3418767397267218,0.1563321202541626,0.4827246229806337,0.9973780104712042,4
Alabama,0,0.0,69,0.0003,128,0.0006,2015,Alabama,1,4.0,197,0.0008565180151390646,230001.0,229804.0,1102585.0,0.0841015505862584,1009855.8918468504,8251.088782355486,2652.3257718242235,1204.1752800739453,3769.4577877409015,0.0081705606205512,0.3214516098161591,0.1459413795969581,0.4568436829575372,0.9991434819848609,5
Alaska,0,0.0,24,0.0009,37,0.0014,2015,Alaska,2,10.0,61,0.0022874714066074176,26667.0,26606.0,186144.0,0.0841015505862584,170489.0009676715,1392.9907175435724,300.0246618345783,135.29351065018457,428.9387964583859,0.0081705606205512,0.2153816662638267,0.0971244883015185,0.3079265289109644,0.9977125285933925,5
Arizona,0,0.0,893,0.0027,765,0.002,2015,Arizona,4,9.0,1658,0.004334640522875817,382500.0,380842.0,1628633.0,0.0848572548134904,1490431.6745213408,12177.662347466248,6274.752182457679,3135.7389818661045,8229.349368167095,0.0081705606205512,0.5152673808338296,0.2574992549796344,0.6757741455920182,0.9956653594771242,5
Arkansas,0,0.0,30,0.0002,46,0.0004,2015,Arkansas,5,6.0,76,0.0005066666666666667,150000.0,149924.0,706417.0,0.0841015505862584,647006.2349395072,5286.403664447835,1883.071593419903,867.3624941756599,2642.359836897811,0.0081705606205512,0.3562103299231482,0.1640742079551838,0.4998407243601602,0.9994933333333333,5
Colorado,0,0.0,1277,0.005,621,0.0024,2015,Colorado,8,8.0,1898,0.007335237351739703,258751.0,256853.0,1257335.0,0.0841015505862584,1151591.1768936268,9409.145520901278,3654.988914769114,1709.9180287377626,5061.057933405334,0.0081705606205512,0.3884506735122757,0.1817293637280225,0.5378870931651345,0.9926647626482603,5
Connecticut,0,0.0,511,0.003,504,0.0029,2015,Connecticut,9,1.0,1015,0.0058402476495160935,173794.0,172779.0,761796.0,0.1166982291362787,672895.7558368994,8528.067720064613,2589.542824388831,1166.4336491238985,3705.799997257509,0.0126736833247789,0.3036494208759884,0.1367758427128274,0.4345415771662554,0.9941597523504839,5
Delaware,0,0.0,52,0.001,133,0.0027,2015,Delaware,10,3.0,185,0.0035576923076923077,52000.0,51815.0,203772.0,0.0841015505862584,186634.45883393695,1524.9081597864492,615.0051274769797,288.73440327927267,848.6932274943856,0.0081705606205512,0.4033063391588816,0.1893454379047375,0.556553666558672,0.9964423076923077,5
District Of Columbia,0,0.0,110,0.0034,85,0.0026,2015,District Of Columbia,11,3.0,195,0.005964579573609029,32693.0,32498.0,119066.0,0.083553903581031,109117.57091622095,891.5517279382778,288.11442518496034,130.62091272505188,409.8740704092555,0.0081705606205512,0.323160637971313,0.1465096288098886,0.4597311154980242,0.9940354204263909,5
Florida,1,0.0,2144,0.0017,1697,0.0013,2015,Florida,12,4.0,3842,0.0029431930043626975,1305385.0,1301543.0,4101879.0,0.0736654936748349,3799712.058470562,28795.174514744453,10525.581488554466,4877.865629831494,14696.60402785859,0.0075782517389843,0.3655328250629245,0.1693987173904364,0.510384266653194,0.9970568069956373,5
Georgia,0,0.0,6257,0.0132,572,0.0012,2015,Georgia,13,4.0,6829,0.014326563407997617,476667.0,469838.0,2497665.0,0.1109242320902745,2220613.4278562446,11896.098578513638,3716.139473818581,1679.6594127870962,5301.687518783031,0.0053571226892913,0.3123830430029014,0.1411941403899295,0.4456660714260365,0.9856734365920023,5
