state_code,year,population,PR,at_risk,incidence_cases,AC,AC_5,AC_95,IR,SAF,SAF_5,SAF_95
51,2019,1860848,0.073197456,1724638.66,10675.52605,794.4014872,348.0531545,1050.019132,0.006190007,0.074413334,0.032602904,0.098357601
53,2010,1582798,0.060140004,1487608.523,7830.583613,1081.866423,459.8563329,1456.493221,0.005263874,0.138159105,0.058725678,0.186000596
53,2011,1586247,0.070613767,1474236.124,7106.077712,964.9143998,409.6909121,1299.941607,0.004820176,0.135787201,0.057653593,0.182933773
53,2012,1588481,0.066624085,1482649.907,6981.432806,989.2186496,420.7530601,1331.195306,0.004708753,0.141692784,0.060267437,0.190676519
53,2013,1593352,0.068424979,1484326.922,8049.906854,1263.228322,543.8860956,1687.454323,0.005423271,0.156924589,0.067564272,0.209624081
53,2014,1601779,0.06505554,1497574.403,7442.760265,1469.674657,660.8548326,1914.529273,0.004969877,0.197463657,0.088791632,0.257233769
53,2015,1614222,0.067524532,1505222.415,7480.769942,1495.608153,673.6440688,1946.491932,0.004969877,0.199927035,0.090050098,0.260199411
53,2016,1632853,0.072854788,1513891.84,7523.855918,1086.893679,500.2160241,1393.375963,0.004969877,0.144459662,0.066483998,0.185194397
53,2017,1650916,0.067524532,1539438.67,7650.820513,1091.915876,499.8599026,1404.326656,0.004969877,0.142718794,0.065334156,0.183552425
53,2018,1658124,0.067524532,1546159.953,7684.224462,1080.650543,494.1505083,1390.766972,0.004969877,0.14063235,0.064307141,0.180989894
53,2019,1663061,0.067524532,1550763.584,7707.103943,973.6453808,440.649517,1260.736352,0.004969877,0.1263309,0.057174461,0.163581075
54,2010,387242,0.065389754,361920.3407,3803.066259,434.7399281,183.1096632,588.6700398,0.01050802,0.114313004,0.048147902,0.154788268
54,2011,385564,0.076288536,356149.8869,3222.724131,341.0350054,143.2224594,462.6447077,0.009048786,0.105821967,0.044441427,0.143557031
54,2012,384390,0.077601104,354560.9115,3358.48026,365.8069734,153.7881336,495.9180081,0.009472224,0.108920388,0.045790989,0.147661433
54,2013,382333,0.086424231,349290.1643,2923.436025,286.0384066,119.7973119,388.7147744,0.008369649,0.097843224,0.040978257,0.132965035
54,2014,380695,0.09369157,345027.0878,3363.031034,349.9349595,146.8726917,474.8999978,0.009747151,0.104053443,0.043672714,0.141211899
54,2015,378115,0.077601104,348772.8584,2849.669783,280.0284152,117.3300086,380.447029,0.008170561,0.09826697,0.041173195,0.133505654
55,2010,1336986,0.088826373,1218226.382,12801.14746,1868.945086,799.1580384,2506.994062,0.01050802,0.145998247,0.062428625,0.195841355
55,2011,1326327,0.076228312,1225223.332,11086.7838,1612.433678,689.0035219,2163.852706,0.009048786,0.14543746,0.062146384,0.195174069
55,2012,1316736,0.076551074,1215938.445,11517.64093,1603.428573,683.2029708,2155.558846,0.009472224,0.139215017,0.059317961,0.187152808
55,2013,1308817,0.077296087,1207650.568,10107.61119,1348.486593,573.2011064,1815.536459,0.008369649,0.133412986,0.056709849,0.179620726
55,2014,1302073,0.101428513,1170005.672,11404.22165,1631.245814,702.9899906,2178.506503,0.009747151,0.143038768,0.061642961,0.191026321
55,2015,1295105,0.073075891,1200464.048,9808.464279,1306.495825,561.0629622,1748.580531,0.008170561,0.133200855,0.057201917,0.17827261
55,2016,1288309,0.08273983,1181714.532,10577.81641,516.048099,229.2778531,675.7685193,0.008951245,0.048785882,0.021675348,0.063885446
55,2017,1283205,0.073882512,1188398.591,9512.432443,452.3354585,200.4883364,593.2192334,0.008004412,0.047552028,0.021076453,0.062362517
55,2018,1275040,0.084167519,1167723.047,9477.117794,436.6795364,192.903873,573.8729929,0.008115895,0.046077251,0.020354698,0.060553536
55,2019,1266597,0.041073673,1214573.209,7518.217138,332.660638,146.3670036,438.2585007,0.006190007,0.044247277,0.019468313,0.058292876
56,2010,135486,0.090579854,123213.6979,1294.732029,156.3056337,66.02998583,211.2554983,0.01050802,0.120724312,0.050998959,0.163165422
56,2011,135369,0.088835075,123343.4848,1116.108805,122.6341058,51.61571907,166.132498,0.009048786,0.109876479,0.046246136,0.148849733
56,2012,136386,0.089808426,124137.388,1175.857105,131.9402482,55.56374417,178.676222,0.009472224,0.112207723,0.047253824,0.151954027
56,2013,137672,0.092411519,124949.5214,1045.783619,113.8988344,47.96826506,154.2440345,0.008369649,0.108912429,0.045868251,0.147491347
56,2014,138368,0.091740981,125673.9839,1224.963265,121.0158932,50.8596072,164.1074107,0.009747151,0.098791447,0.041519292,0.133969251
56,2015,139549,0.084101551,127812.7127,1044.301517,107.8151362,45.30409195,146.2115822,0.008170561,0.103241386,0.043382195,0.140008972
56,2016,138740,0.080348491,127592.4504,1142.111296,71.11568507,29.86115271,96.49084002,0.008951245,0.062266861,0.026145572,0.084484621
56,2017,136206,0.077127832,125700.7265,1006.160456,70.93286029,29.80369846,96.20147059,0.008004412,0.070498557,0.029621218,0.095612454
56,2018,134539,0.073469578,124654.4765,1011.682659,71.35361114,29.97505645,96.79342533,0.008115895,0.070529637,0.029628912,0.095675679
56,2019,133734,0.073197456,123945.0114,767.2205362,46.42215248,19.79091747,62.43685831,0.006190007,0.060506921,0.025795604,0.081380588
