"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",777.10811050258,90.8985144141472,267,8.5491838399246,9.73102822548064e-16
"2","fixed","ev_sales",-0.0156930220385301,0.0153235193723452,267,-1.02411343355311,0.306708655818898
"3","fixed","nonev_sales",0.00145577694647313,0.000154447232143468,267,9.42572376512935,2.14247323815692e-18
"4","fixed","year_fixed",-91.107794717488,9.95603420767186,267,-9.15101262380986,1.50606257233855e-17
