state_code,year,population,PR,at_risk,incidence_cases,AC,AC_5,AC_95,IR,SAF,SAF_5,SAF_95
26.0,2015,2209035,0.0770951735793412,2038729.06323216,18002.114302887927,1202.8645830191992,544.9562654914132,1556.7881413711777,0.008830067039093335,0.066817961644996,0.030271792319638283,0.08647807225184852
26.0,2016,2193921,0.0885493496144394,1999650.7223445396,20934.081516159476,1326.147713381378,596.9878867711042,1722.983508105693,0.01046886902909464,0.06334874125514872,0.02851751037227385,0.08230518768046663
26.0,2017,2180747,0.0874612709196726,1990016.0958257369,19061.55271334269,1169.5898983867773,524.4485672332157,1523.1979971848932,0.009578592230146407,0.061358584789794626,0.027513423230527943,0.07990943970260546
26.0,2018,2162182,0.0855284899175045,1977253.8386131902,18949.851829792868,1105.7341611925442,492.68968255264224,1445.5903605348478,0.009583924663453402,0.05835054390526232,0.025999658835223073,0.0762850482166883
26.0,2019,2143933,0.0776841000575601,1977383.494311295,11266.555129898505,697.4149831594747,309.92604056796415,913.384962347787,0.005697708695511563,0.061901350955867324,0.027508500779044796,0.08107047378873611
27.0,2010,1283281,0.0527314975420946,1215611.6711026833,7007.340841156351,171.21669870942617,73.18092428436385,229.6901794988243,0.0057644566992351935,0.024433904756539854,0.010443465780135726,0.032778508239499425
27.0,2011,1280876,0.0527314975420946,1213333.490354272,6994.208366879104,163.44938963849233,69.81578396358071,219.36152802095685,0.0057644566992351935,0.02336924796414456,0.009981942244413476,0.03136331040117961
27.0,2012,1277502,0.0527314975420946,1210137.406426979,6975.784679473101,168.9501210447015,72.38864290375687,226.30902344427957,0.0057644566992351935,0.02421951490874611,0.010377132642406126,0.032442088430598356
27.0,2013,1278697,0.0527314975420946,1211269.3922874162,6982.309962949738,536.8254664978849,235.38348492556645,708.9026156656678,0.0057644566992351935,0.07688364872749051,0.03371140584915062,0.10152837949436802
27.0,2014,1282686,0.0527314975420946,1215048.0463437208,5560.96570140461,474.2434104841567,210.1324614373308,622.2903166958688,0.004576745518943444,0.08528076523909696,0.03778704504224055,0.11190328265083317
27.0,2015,1285301,0.0627644519105384,1204629.787194933,7624.308992712221,592.6353387575099,260.19123386540514,781.9893415076937,0.006329171894766085,0.077729711548153,0.034126533186694265,0.10256527407994176
27.0,2016,1292129,0.0684431750433467,1203691.5886744154,8247.852973993144,596.5928248302095,260.0685146043577,790.6460369224321,0.006852131435990364,0.07233310616852243,0.031531662291313524,0.09586083062046219
27.0,2017,1299518,0.0451478835888243,1240847.5126144183,8526.257328335085,649.4733149131825,284.8442359595849,857.5569110317809,0.006871317580651458,0.07617331847993904,0.0334078863668552,0.1005783520257927
27.0,2018,1302437,0.0527314975420946,1233757.546535767,6415.220320230418,475.5224870178513,207.49072196359924,629.8083621982422,0.005199741503704301,0.07412410849215725,0.032343506786396185,0.09817408144380319
27.0,2019,1303157,0.0510541542981849,1236625.4214472403,4875.360012068131,363.51811797798814,158.93680674567247,480.89335299365825,0.003942471121418828,0.07456231274780947,0.03260001443016541,0.09863750611304353
28.0,2010,753561,0.0869529762632587,688036.6282540825,11396.751622997866,55.43208960294227,23.23221447906327,75.29418641754381,0.01656416410841023,0.004863849931684402,0.0020384944103004096,0.006606635724657304
28.0,2011,747654,0.0884385327965407,681532.5772005352,6634.3265289582505,27.855935099431047,11.621617227507208,37.94767651732574,0.009734423196921013,0.004198758529270808,0.0017517403125667502,0.005719898824950427
28.0,2012,741797,0.0985012738875323,668729.0505340502,5351.470301764983,17.392304210791544,7.210348958221738,23.78973854407639,0.008002449269238824,0.0032500048080347827,0.0013473584924583574,0.004445458388553559
28.0,2013,735536,0.1168276345104781,649605.069022701,5351.484853017004,19.50573269340869,8.108654847715037,26.633717180554967,0.008238058950291213,0.0036449197239924827,0.0015152158831475764,0.004976883596248934
28.0,2014,731416,0.1162432432814763,646393.8319720357,8831.043988219397,35.222201652238795,14.673574710265108,48.02721392020007,0.013662017722658971,0.003988452746835501,0.0016615900373545462,0.005438452575286492
28.0,2015,726342,0.0884385327965407,662105.379211495,6445.213962202562,99.07090567283622,41.77203829202624,134.05885348697836,0.009734423196921013,0.015371236122466929,0.006481094116812101,0.020799752230594007
28.0,2016,720957,0.0651398116591454,673993.9968056575,6560.9427970905,85.44825896535583,35.787350448364386,116.11827583951687,0.009734423196921013,0.013023777467355533,0.0054546048571303745,0.01769841308340783
28.0,2017,714501,0.113631163166382,633311.4202864569,6164.92138051148,85.08352711284604,35.7569605255075,115.37267870672665,0.009734423196921013,0.013801234737852731,0.0058000675626687205,0.018714379565559783
28.0,2018,706663,0.0649442406928863,660769.3080392429,6432.208079990653,89.47863560079438,37.62488986814424,121.28959885805719,0.009734423196921013,0.013911029383384689,0.005849451603592854,0.01885660372763212
28.0,2019,698583,0.0763673930674067,645234.0374487918,6280.9811815845205,87.65258401908198,36.88293406873137,118.7616752917599,0.009734423196921013,0.013955237483607557,0.005872161212147879,0.018908140600701426
29.0,2010,1423978,0.1091021963542739,1268618.8726398337,13330.672767934508,1282.2933425285182,559.7380031481594,1698.03417257966,0.0105080202221768,0.09619119491200295,0.04198872876802952,0.1273779802519868
29.0,2011,1414027,0.0864395136351951,1291799.193852966,11689.214533467039,520.3644127738751,231.54094627570066,680.8245980883513,0.0090487860567573,0.04451662780968177,0.01980808424832847,0.058243827772952825
29.0,2012,1404815,0.1005459074159151,1263566.6010735112,11968.785472562355,516.2197565914355,228.71367534529628,677.1545346798193,0.0094722236741568,0.04313050457582643,0.0191091799472559,0.05657671250204552
29.0,2013,1397707,0.0766062050170915,1290633.9710041762,10802.153139708607,473.3871931752447,210.15006995890474,620.2229260313297,0.0083696488566034,0.043823410671255725,0.019454461276464892,0.05741660185795704
29.0,2014,1393170,0.1120317110919281,1237090.7810580586,12058.110322105522,509.03259210586003,224.967249352462,668.7574053978677,0.0097471507400552,0.04221495561976046,0.018656924123512202,0.05546121137835907
29.0,2015,1389727,0.0864395136351951,1269599.6740343012,10373.3411005293,823.2589880406412,362.1850379190927,1084.6341767817835,0.0081705606205512,0.07936295356166725,0.03491498393903312,0.10455977165606171
29.0,2016,1386221,0.0863367561936683,1266539.1754924569,11337.102587134708,856.1718330684245,375.1742185957474,1130.7812919978544,0.008951245098855,0.0755194571530123,0.03309260154543308,0.09974164768351482
29.0,2017,1382921,0.0966940869471705,1249200.716584932,9999.11773012083,685.9973279258152,298.3891237995122,910.2053749610375,0.008004412419372,0.06860578567440526,0.029841545209599855,0.09102856867253212
29.0,2018,1376684,0.0838037037625594,1261312.7818893446,10236.682266293194,668.8256239495325,290.05229969748297,889.0924385358642,0.0081158951318637,0.06533617109049152,0.028334600230052256,0.08685357378566108
29.0,2019,1370585,0.0694327478731345,1275421.5172563,7894.8686140680775,491.1756454973154,212.2629336686213,654.3637329453337,0.0061900073875589,0.062214543332877806,0.026886189504203312,0.0828846894018357
30.0,2010,223389,0.0688822423790306,208001.46475719073,1202.7923735968589,4.68746433193389,1.927086124366691,6.446442023237738,0.005782614920529196,0.003897151690375609,0.0016021768733068093,0.005359563433180196
