"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",1911.15750421093,279.482415242061,287,6.8382030495753,4.82676985011709e-11
"2","fixed","ev_sales",-0.104888539189859,0.030943986424265,287,-3.3896259438509,0.000797949772698522
"3","fixed","nonev_sales",0.00417591772783687,0.000472263151316652,287,8.84235349760947,9.70570390459231e-17
"4","fixed","year_fixed",-213.603205541331,26.9880034359117,287,-7.91474649277311,5.43517394354179e-14
