state_code,year,population,PR,at_risk,incidence_cases,AC,AC_5,AC_95,IR,SAF,SAF_5,SAF_95
1.0,2010,1130433,0.1140398388149028,1001518.602888953,13593.124486497954,1360.332058100555,571.7312982821461,1844.6059769659446,0.0135725132286985,0.10007500920423207,0.042060329753475484,0.13570139659930217
4.0,2010,1626330,0.0937647746152985,1473837.5340999016,20003.679428523294,11220.885191938318,6136.0927150869575,13118.759629535787,0.0135725132286985,0.560941062469659,0.3067482028499961,0.6558173298273176
5.0,2010,711624,0.0905798542386211,647165.2018072954,8783.658262682853,1545.003595687721,729.7241013704548,1966.642321701439,0.0135725132286985,0.1758952306070045,0.08307746949476268,0.2238978638384269
6.0,2010,9280492,0.0905798542386211,8439866.38737731,114550.19819112637,71306.07864652107,38316.84537752383,84002.07145702803,0.0135725132286985,0.6224876060672306,0.33449828968075973,0.7333210486189734
8.0,2010,1227213,0.0905798542386211,1116052.225340259,15147.633592349066,4697.84286358631,2307.8043594697087,5856.87321275408,0.0135725132286985,0.31013708081499597,0.1523541182455958,0.38665268585004153
9.0,2010,814365,0.1122878929298243,722921.6700742036,9184.335805061155,4537.71433452377,2315.837572337943,5491.47774333921,0.012704468803817206,0.49407103908626687,0.25215079473267615,0.5979177874041861
10.0,2010,205519,0.0905798542386211,186903.11893673282,2536.7450542538154,1085.839188858226,558.6308616009319,1310.5197303893847,0.0135725132286985,0.4280442715508224,0.22021561081361934,0.5166146784012848
11.0,2010,101265,0.1740239359191539,83642.46612914688,1135.2384780188122,766.1779955218328,415.74784032331553,896.2490429348477,0.0135725132286985,0.6749048859398654,0.36622070901689974,0.7894808538369467
12.0,2010,3997512,0.0905798542386211,3635417.945722861,49341.75816017146,16953.42636254569,8403.447631476804,20873.084511786332,0.0135725132286985,0.3435918579859291,0.17031107007167906,0.4230308219668393
13.0,2010,2489665,0.0898727978319705,2265911.8407856673,15115.142617794892,2504.9821095243556,1145.322839130665,3251.294961139806,0.006670666680727511,0.16572666053281346,0.07577320757677065,0.2151018381601039
15.0,2010,303872,0.1102654486308094,270365.41759365867,5137.321733904018,1035.5139864142923,463.53497647188044,1349.7870072324167,0.01900140106537247,0.20156689420099283,0.0902289170274771,0.2627413810438284
16.0,2010,429231,0.0905798542386211,390351.3185853024,5298.04843533892,1266.3082612387475,603.7931389074827,1599.3363955413145,0.0135725132286985,0.23901409673649782,0.113965197992543,0.30187273956830174
17.0,2010,3123233,0.0974834623202814,2818769.4335270408,38257.78542519674,15536.31487813931,8181.243846685038,18632.103115502065,0.0135725132286985,0.40609550985423815,0.21384520185261002,0.4870146797161679
18.0,2010,1606162,0.0888350341234916,1463478.5439221445,24036.93356652861,6466.9140575743695,3118.1901922260167,8118.949777737066,0.0164245206507157,0.26904072600090456,0.1297249577861334,0.337769780628037
19.0,2010,728224,0.062258773367947,682885.6670229001,9268.474749356912,1831.9385331590363,847.6217343372327,2352.39886781798,0.0135725132286985,0.19765264325569257,0.09145212748149792,0.2538064710141439
20.0,2010,727489,0.0752831367273466,672721.3461453595,5710.6090044087605,1341.1079845108738,635.667714882108,1699.323124382881,0.008488817899313144,0.23484500225378738,0.11131347188913715,0.29757301245295426
