"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",3215.58234191885,370.531907908421,267,8.67828727644584,4.02989639349075e-16
"2","fixed","ev_sales",-0.0599038838184641,0.0623148504457243,267,-0.961309918743043,0.337266119692568
"3","fixed","nonev_sales",0.00605134270855354,0.000631306687243854,267,9.58542469266778,6.80828309059136e-19
"4","fixed","year_fixed",-374.311731982114,40.4531189428925,267,-9.25297583384184,7.32703544015111e-18
