"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",1354.82151869784,228.378462348016,258,5.93235239771991,9.56611768332298e-09
"2","fixed","ev_sales",-0.0862997457064267,0.0317485640076684,258,-2.71822516714716,0.00700825141851641
"3","fixed","nonev_sales",0.00387368702162194,0.00038745001631986,258,9.99790129941308,4.19861827233529e-20
"4","fixed","year_fixed",-158.958065853567,20.6141676905897,258,-7.71110763429611,2.71218448227313e-13
