"","effect","term","estimate","std.error","df","statistic","p.value"
"1","fixed","(Intercept)",1650.02956274237,191.204019094355,262,8.62968033076812,6.0465880105239e-16
"2","fixed","ev_sales",-0.0774524743107022,0.0356100045895766,262,-2.17502005976639,0.0305231279417423
"3","fixed","nonev_sales",0.00331115290668575,0.000312685710932616,262,10.5893962880808,4.79694343382721e-22
"4","fixed","year_fixed",-216.592883910064,24.0046154698854,262,-9.02296827798748,4.02819592183743e-17
